timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd
1e-05,0.0,0.0,0.6104,0.0,1.0
0.14321,0.0,0.0,0.6104,0.0,1.0
0.16833,0.228,28.5131,0.6104,0.0,1.0
0.19335,0.2678,5.0022,0.6104,0.0,1.0
0.21842,0.3077,4.9926,0.6104,0.0,1.0
0.24342,0.3477,5.0271,0.6104,0.0,0.9714
0.26844,0.3873,4.9826,0.6104,0.0,0.8877
0.29334,0.4272,5.0279,0.6104,0.0,0.7771
0.31847,0.4669,4.9615,0.6104,0.0,0.6749
0.34347,0.5069,5.027,0.6104,0.0,0.5697
0.36834,0.5466,5.0121,0.6104,0.0,0.4749
0.39328,0.5863,4.9989,0.6104,0.0,0.3812
0.41837,0.6259,4.9692,0.6104,0.0,0.2857
0.44341,0.6658,4.9997,0.6104,0.0,0.1855
0.46833,0.6944,3.6043,0.6104,0.0,0.248
0.49347,0.6944,0.0,0.6104,0.0,0.7049
0.51841,0.6944,0.0,0.6104,0.0,0.9311
0.54347,0.6944,0.0,0.6104,0.0,1.0
0.56834,0.6944,0.0,0.6104,0.0,1.0
0.59332,0.6944,0.0,0.6104,0.0,1.0
0.61836,0.6944,0.0,0.6104,0.0,1.0
0.64341,0.6944,0.0,0.6104,0.0,1.0
0.66833,0.6944,0.0,0.6104,0.0,1.0
0.69332,0.6944,0.0,0.6104,0.0,1.0
0.71834,0.6944,0.0,0.6104,0.0,1.0
0.74342,0.6944,0.0,0.6104,0.0,1.0
0.76832,0.6944,0.0,0.6104,0.0,1.0
0.79332,0.6944,0.0,0.6104,0.0,1.0
0.81843,0.6944,0.0,0.6104,0.0,1.0
0.84348,0.6944,0.0,0.6104,0.0,1.0
0.86828,0.6944,0.0,0.6104,0.0,1.0
0.89331,0.6944,0.0,0.6104,0.0,1.0
0.91841,0.6944,0.0,0.6104,0.0,1.0
0.94342,0.6944,0.0,0.6104,0.0,1.0
0.96833,0.6944,0.0,0.6104,0.0,1.0
0.99329,0.6944,0.0,0.6104,0.0,1.0
1.01831,0.6944,0.0,0.6104,0.0,1.0
1.04342,0.6944,0.0,0.6104,0.0,1.0
1.0683,0.6944,0.0,0.6104,0.0,1.0
1.09335,0.6944,0.0,0.6104,0.0,1.0
1.11841,0.6944,0.0,0.6104,0.0,1.0
1.14348,0.6944,0.0,0.6104,0.0,1.0
1.16833,0.6944,0.0,0.6104,0.0,1.0
1.19337,0.6944,0.0,0.6104,0.0,1.0
1.21836,0.6944,0.0,0.6104,0.0,1.0
1.24339,0.6944,0.0,0.6104,0.0,1.0
1.26832,0.6944,0.0,0.6104,0.0,1.0
1.29332,0.6944,0.0,0.6104,0.0,1.0
1.31841,0.6944,0.0,0.6104,0.0,1.0
1.34341,0.6944,0.0,0.6104,0.0,1.0
1.36833,0.6944,0.0,0.6104,0.0,1.0
1.39329,0.6944,0.0,0.6104,0.0,1.0
1.41841,0.6944,0.0,0.6104,0.0,1.0
1.44341,0.6944,0.0,0.6104,0.0,1.0
1.46862,0.6944,0.0,0.6104,0.0,1.0
1.49333,0.6944,0.0,0.6104,0.0,1.0
1.51841,0.6944,0.0,0.6104,0.0,1.0
1.54341,0.6944,0.0,0.6104,0.0,1.0
1.56832,0.6944,0.0,0.6104,0.0,1.0
1.59331,0.6944,0.0,0.6104,0.0,1.0
1.6184,0.6944,0.0,0.6104,0.0,1.0
1.6436,0.6944,0.0,0.6104,0.0,1.0
1.66864,0.6944,0.0,0.6104,0.0,1.0
1.69331,0.6944,0.0,0.6104,0.0,1.0
1.71841,0.6944,0.0,0.6104,0.0,1.0
1.74342,0.6944,0.0,0.6104,0.0,1.0
1.76832,0.6944,0.0,0.6104,0.0,1.0
1.79332,0.6944,0.0,0.6104,0.0,1.0
1.81842,0.6944,0.0,0.6104,0.0,1.0
1.84342,0.6944,0.0,0.6104,0.0,1.0
1.8686,0.6944,0.0,0.6104,0.0,1.0
1.8933,0.6944,0.0,0.6104,0.0,1.0
1.91833,0.6944,0.0,0.6104,0.0,1.0
1.94341,0.6944,0.0,0.6104,0.0,1.0
1.96832,0.6944,0.0,0.6104,0.0,1.0
1.99331,0.6944,0.0,0.6104,0.0,1.0
2.01848,0.6944,0.0,0.6104,0.0,1.0
2.04349,0.6944,0.0,0.6104,0.0,1.0
2.06833,0.6944,0.0,0.6104,0.0,1.0
2.09332,0.6944,0.0,0.6104,0.0,1.0
2.11841,0.6944,0.0,0.6104,0.0,1.0
2.14341,0.6944,0.0,0.6104,0.0,1.0
2.1683,0.6944,0.0,0.6104,0.0,1.0
2.19338,0.6944,0.0,0.6104,0.0,1.0
2.21839,0.6944,0.0,0.6104,0.0,1.0
2.24342,0.6944,0.0,0.6104,0.0,1.0
2.26832,0.6944,0.0,0.6104,0.0,1.0
2.29331,0.6944,0.0,0.6104,0.0,1.0
2.3186,0.6944,0.0,0.6104,0.0,1.0
2.34342,0.6944,0.0,0.6104,0.0,1.0
2.3683,0.6944,0.0,0.6104,0.0,1.0
2.3933,0.6944,0.0,0.6104,0.0,1.0
2.41847,0.6944,0.0,0.6104,0.0,1.0
2.44341,0.6944,0.0,0.6104,0.0,1.0
2.46834,0.6944,0.0,0.6104,0.0,1.0
2.49346,0.6944,0.0,0.6104,0.0,1.0
2.51841,0.6944,0.0,0.6104,0.0,1.0
2.54348,0.6944,0.0,0.6104,0.0,1.0
2.56832,0.6944,0.0,0.6104,0.0,1.0
2.59336,0.6944,0.0,0.6104,0.0,1.0
2.61837,0.6944,0.0,0.6104,0.0,1.0
2.64341,0.6944,0.0,0.6104,0.0,1.0
2.66828,0.6944,0.0,0.6104,0.0,1.0
2.69332,0.6944,0.0,0.6104,0.0,1.0
2.71841,0.6944,0.0,0.6104,0.0,1.0
2.74341,0.6944,0.0,0.6104,0.0,1.0
2.76863,0.6944,0.0,0.6104,0.0,1.0
2.79352,0.6944,0.0,0.6104,0.0,1.0
2.81841,0.6944,0.0,0.6104,0.0,1.0
2.84339,0.6944,0.0,0.6104,0.0,1.0
2.86829,0.6944,0.0,0.6104,0.0,1.0
2.89332,0.6944,0.0,0.6104,0.0,1.0
2.91841,0.6944,0.0,0.6104,0.0,1.0
2.94341,0.6944,0.0,0.6104,0.0,1.0
2.96831,0.6944,0.0,0.6104,0.0,1.0
2.99335,0.6944,0.0,0.6104,0.0,1.0
3.01846,0.6944,0.0,0.6104,0.0,1.0
3.04347,0.6944,0.0,0.6104,0.0,1.0
3.0683,0.6944,0.0,0.6104,0.0,1.0
3.09334,0.6944,0.0,0.6104,0.0,1.0
3.11848,0.6944,0.0,0.6104,0.0,1.0
3.14349,0.6944,0.0,0.6104,0.0,1.0
3.16834,0.6944,0.0,0.6104,0.0,1.0
3.19332,0.6944,0.0,0.6104,0.0,1.0
3.21841,0.6944,0.0,0.6104,0.0,1.0
3.24341,0.6944,0.0,0.6104,0.0,1.0
3.26833,0.6944,0.0,0.6104,0.0,1.0
3.29332,0.6944,0.0,0.6104,0.0,1.0
3.31841,0.6944,0.0,0.6104,0.0,1.0
3.34341,0.6944,0.0,0.6104,0.0,1.0
3.36832,0.6944,0.0,0.6104,0.0,1.0
3.39331,0.6944,0.0,0.6104,0.0,1.0
3.41842,0.6944,0.0,0.6104,0.0,1.0
3.44338,0.6944,0.0,0.6104,0.0,1.0
3.46831,0.6944,0.0,0.6104,0.0,1.0
3.49329,0.6944,0.0,0.6104,0.0,1.0
3.51836,0.6944,0.0,0.6104,0.0,1.0
