timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd,acceleration_cmd_rad_s2
3.87508,1.7868,4.5649,-0.7526,0.317,-0.9523,-142.85
3.90008,1.8575,2.8277,-0.6823,0.2945,-1.0,-150.0
3.92508,1.8555,-0.0785,-0.6237,0.2454,-1.0,-150.0
3.95022,1.7181,-5.4665,-0.5847,0.1631,-1.0,-150.0
3.97509,1.5492,-6.7916,-0.5696,0.0634,-1.0,-150.0
4.00015,1.2547,-11.7524,-0.5812,-0.0486,-1.0,-150.0
4.02507,1.0583,-7.8772,-0.6176,-0.1524,-1.0,-150.0
4.05008,0.862,-7.8517,-0.6747,-0.2393,-1.0,-150.0
4.07515,0.5675,-11.7472,-0.7471,-0.3032,-1.0,-150.0
4.10007,0.2729,-11.819,-0.8287,-0.3421,-0.9546,-143.1876
4.12508,0.0766,-7.8525,-0.9169,-0.3692,-0.5868,-88.017
4.15022,-0.2179,-11.7134,0.9908,-0.3866,0.0725,10.8761
4.17516,-0.4143,-7.8749,0.8998,-0.3814,0.5484,82.254
4.20007,-0.7088,-11.8206,0.8127,-0.3646,0.6363,95.4503
4.22513,-0.8463,-5.4844,0.7319,-0.3385,0.6269,94.0333
4.25013,-0.9444,-3.928,0.6588,-0.3063,0.6276,94.1372
4.2751,-1.0191,-2.9882,0.6028,1.0,0.2548,38.2145
4.30025,-1.0426,-0.9368,0.5718,-0.1299,0.8029,120.431
4.32518,-1.0308,0.4725,0.5692,-0.0107,0.784,117.5986
4.35008,-0.9248,4.2577,0.5941,0.1043,0.8807,132.0993
4.37508,-0.7913,5.3406,0.6453,-1.0,1.0,150.0
4.40032,-0.6067,7.3138,0.693,0.1999,0.7861,117.9107
4.42513,-0.3122,11.8702,0.7401,0.1974,0.7211,108.162
4.45012,-0.0177,11.7856,0.7965,0.2362,0.5788,86.8259
4.47507,0.1787,7.8693,0.8662,0.292,0.2903,43.5456
4.50008,0.375,7.8524,0.9469,0.338,0.0415,6.2287
4.52511,0.6696,11.768,-0.9631,0.3768,0.0309,4.6351
4.55013,0.9641,11.7694,-0.865,0.4111,-0.0597,-8.9565
4.57508,1.1604,7.8686,-0.7871,0.3262,-0.5541,-83.1179
4.60024,1.4373,11.007,-0.7246,0.2618,-0.5672,-85.0825
4.62514,1.559,4.8877,-0.6699,0.2291,-0.8915,-133.7263
4.65012,1.6415,3.3019,-0.625,0.1882,-0.9131,-136.9621
4.67509,1.6631,0.8651,-0.5983,0.112,-0.9529,-142.9352
4.70015,1.559,-4.1513,-0.593,0.022,-1.0,-150.0
4.72508,1.4176,-5.6711,-0.6102,-0.0721,-1.0,-150.0
4.75015,1.2252,-7.6756,-0.652,-0.1749,-1.0,-150.0
4.77519,0.9307,-11.762,-0.7128,-0.2546,-1.0,-150.0
4.8002,0.6362,-11.7797,-0.7841,-0.2986,-1.0,-150.0
4.82508,0.4398,-7.8913,-0.8591,-0.3145,-0.8918,-133.7666
4.85008,0.2435,-7.8531,-0.9357,-0.3206,-0.5736,-86.0373
4.87509,-0.0511,-11.7741,0.9867,-0.3252,0.0352,5.2863
4.90007,-0.3456,-11.7913,0.9105,-0.3191,0.4754,71.3092
4.92513,-0.5419,-7.8353,0.838,-0.3037,0.6245,93.681
4.95008,-0.7226,-7.241,0.7712,-0.2797,0.6193,92.9008
4.97509,-0.8914,-6.7523,0.707,-0.269,0.6054,90.8051
5.00013,-0.9778,-3.4496,0.6537,-0.2234,0.6462,96.9344
5.02518,-0.9896,-0.4703,0.6208,-0.1375,0.7317,109.7564
5.05009,-0.9582,1.2613,0.6122,-0.0363,0.7695,115.426
5.07508,-0.8266,5.2635,0.6307,0.0777,0.8166,122.4859
5.1003,-0.589,9.421,0.663,0.135,0.831,124.6547
5.12513,-0.3927,7.9082,0.6825,0.0818,0.7019,105.2838
5.15008,-0.0982,11.8042,0.7157,0.1391,0.6871,103.0598
5.17508,0.0982,7.854,0.7656,0.2091,0.5159,77.3817
5.20013,0.2945,7.8385,0.8293,0.2669,0.3249,48.7397
5.22582,0.589,11.4643,0.9077,0.3283,0.2123,31.8438
5.25008,0.7854,8.0944,0.9916,0.3513,-0.0607,-9.1021
5.27507,1.0799,11.7828,-0.9314,0.3226,-0.1844,-27.6585
5.30013,1.2763,7.8376,-0.8578,0.3083,-0.5988,-89.8162
5.3251,1.5394,10.5358,-0.7883,0.2909,-0.6167,-92.5111
5.35009,1.6552,4.6348,-0.7168,0.2996,-0.9391,-140.8581
5.37508,1.7554,4.0073,-0.6516,0.273,-0.9604,-144.0618
5.40008,1.7338,-0.8641,-0.6025,0.2056,-1.0,-150.0
5.42514,1.6454,-3.525,-0.5751,0.115,-1.0,-150.0
5.45009,1.4962,-5.9821,-0.5724,0.0112,-1.0,-150.0
5.47509,1.2036,-11.703,-0.5957,-0.0977,-1.0,-150.0
5.50007,0.9091,-11.7881,-0.6434,-0.1999,-1.0,-150.0
5.52509,0.7127,-7.8488,-0.7113,-0.2843,-1.0,-150.0
5.55016,0.5164,-7.832,-0.7928,-0.3416,-1.0,-150.0
5.57509,0.2219,-11.8128,-0.8798,-0.3641,-0.8133,-121.999
5.60009,-0.0726,-11.7844,-0.9681,-0.3702,-0.3126,-46.8895
5.62509,-0.269,-7.8519,0.9432,-0.3712,0.3643,54.651
5.65044,-0.5635,-11.622,0.8561,-0.3651,0.6059,90.8884
5.67509,-0.7069,-5.8127,0.7747,-0.3411,0.6259,93.8791
5.70011,-0.8482,-5.6522,0.6952,-0.3329,0.6044,90.6558
5.72513,-0.8973,-1.9617,0.6311,-0.2684,0.6664,99.9634
5.75018,-0.9071,-0.3919,0.5891,1.0,0.4192,62.8759
5.77514,-0.86,1.8874,0.5762,-0.0542,0.8018,120.2679
5.80013,-0.7383,4.8721,0.5881,0.0501,0.8287,124.3003
5.82513,-0.5969,5.6556,0.6104,-1.0,1.0,150.0
5.85008,-0.4064,7.6329,0.65,0.1662,0.8059,120.8908
5.87512,-0.1119,11.7632,0.7054,0.2321,0.7723,115.845
5.90028,0.1826,11.706,0.7775,0.3017,0.63,94.5032
5.92514,0.379,7.8985,0.8596,0.3441,0.2959,44.3909
5.95013,0.6735,11.7853,0.9481,0.3707,0.1707,25.6078
5.97508,0.8698,7.8682,-0.9614,0.3789,-0.1495,-22.4179
6.0001,1.0662,7.8498,-0.8719,0.3748,-0.3968,-59.5263
6.02513,1.3587,11.6873,-0.7877,0.3528,-0.4234,-63.5134
6.05016,1.5767,8.7053,-0.7097,0.3267,-0.5792,-86.881
6.07508,1.6827,4.2561,-0.6393,0.295,-0.8719,-130.7847
6.10009,1.7416,2.3546,-0.5858,0.224,-0.917,-137.5531
6.12509,1.7298,-0.4713,-0.5551,0.1289,-0.9753,-146.2962
6.1502,1.5944,-5.3949,-0.55,0.021,-1.0,-150.0
6.17511,1.4294,-6.6215,-0.5719,-0.0915,-1.0,-150.0
6.2001,1.1349,-11.7843,-0.619,-0.1974,-1.0,-150.0
6.22508,0.9386,-7.8599,-0.6902,-0.2981,-1.0,-150.0
6.25028,0.644,-11.6877,-0.7781,-0.3682,-1.0,-150.0
6.27513,0.4477,-7.9019,-0.8732,-0.3983,-0.8379,-125.6894
6.30008,0.1532,-11.8066,-0.9663,-0.3901,-0.4357,-65.356
6.32514,-0.0432,-7.8357,0.9417,-0.3855,0.2485,37.272
6.35023,-0.2395,-7.8248,0.8538,-0.3682,0.5399,80.982
6.37514,-0.5203,-11.2734,0.7723,-0.3411,0.559,83.8471
6.40017,-0.699,-7.1377,0.6964,-0.318,0.5625,84.37
6.42513,-0.7775,-3.1466,0.6333,-0.2644,0.6145,92.1695
6.45019,-0.8286,-2.0368,0.5918,1.0,0.2729,40.9284
6.47509,-0.8207,0.3155,0.5791,-0.0532,0.8022,120.3245
6.50008,-0.7559,2.593,0.5927,0.0568,0.7906,118.589
6.52513,-0.6538,4.0754,0.6202,-1.0,1.0,150.0
6.55032,-0.3947,10.2902,0.6578,0.1575,0.8741,131.1128
6.57508,-0.1983,7.9279,0.707,0.2061,0.6982,104.7371
6.60007,0.0962,11.7862,0.7694,0.2613,0.6237,93.5625
6.62513,0.2926,7.8356,0.8455,0.3186,0.336,50.403
6.65022,0.5871,11.7375,0.9275,0.3436,0.1978,29.6705
6.67508,0.7834,7.8991,-0.9869,0.3584,-0.1023,-15.343
6.70017,1.078,11.7392,-0.9008,0.361,-0.1761,-26.4121
6.72513,1.2743,7.8658,-0.8197,0.3395,-0.5829,-87.4347
6.75008,1.5335,10.3911,-0.7478,0.3012,-0.5616,-84.2398
6.77508,1.6552,4.8689,-0.6772,0.2955,-0.9006,-135.0926
6.80022,1.7357,3.2016,-0.6166,0.2541,-0.9218,-138.2731
6.82515,1.7554,0.7877,-0.579,0.1575,-0.9729,-145.937
6.85007,1.6493,-4.2548,-0.5641,0.0624,-1.0,-150.0
6.87508,1.504,-5.8104,-0.5726,-0.0358,-1.0,-150.0
6.90013,1.3116,-7.6803,-0.6088,-0.1514,-1.0,-150.0
6.92509,1.0171,-11.8001,-0.6685,-0.25,-1.0,-150.0
6.95008,0.7226,-11.7859,-0.7449,-0.3201,-1.0,-150.0
6.97508,0.5262,-7.8531,-0.8326,-0.3676,-0.9657,-144.8535
7.00012,0.2317,-11.763,-0.9225,-0.3763,-0.6796,-101.9371
7.02508,0.0353,-7.8665,0.9899,-0.3671,-0.0921,-13.8131
7.05008,-0.161,-7.8535,0.901,-0.3722,0.4598,68.9752
7.07513,-0.4555,-11.7581,0.8197,-0.3405,0.5591,83.8698
7.10008,-0.6833,-9.1306,0.7446,-0.3145,0.5844,87.6563
7.12507,-0.7815,-3.9273,0.6761,-0.2869,0.6117,91.7494
7.15022,-0.8443,-2.4985,0.6216,-0.2286,0.6364,95.4651
7.17663,-0.8698,-0.9664,0.5948,1.0,0.3463,51.9517
7.20012,-0.8227,2.006,0.5939,-0.0041,0.8043,120.6432
7.22509,-0.7442,3.1464,0.6129,-1.0,0.9693,145.3919
7.2501,-0.6146,5.1801,0.6383,0.1064,0.7876,118.1394
7.2751,-0.3318,11.3104,0.6775,0.1641,0.807,121.0492
7.30013,-0.0373,11.7678,0.729,0.2158,0.7167,107.5023
7.32514,0.159,7.851,0.7968,0.2838,0.4757,71.3496
7.35023,0.4536,11.7374,0.8744,0.3252,0.3089,46.3284
7.37516,0.6499,7.8765,0.9586,0.3528,0.015,2.2543
7.40034,0.9444,11.6988,-0.9584,0.3477,-0.0647,-9.7052
7.42514,1.1408,7.9173,-0.8752,0.3482,-0.4514,-67.7055
7.45007,1.4353,11.8111,-0.7983,0.3221,-0.5141,-77.1197
7.47509,1.5826,5.8873,-0.7286,0.292,-0.868,-130.1996
7.50059,1.7239,5.5437,-0.6587,0.293,-0.8566,-128.4844
7.52513,1.7554,1.28,-0.6057,0.2219,-0.9947,-149.1987
7.55013,1.6984,-2.2779,-0.5725,0.1391,-1.0,-150.0
7.57508,1.5845,-4.565,-0.5636,0.0373,-1.0,-150.0
7.60018,1.4118,-6.8819,-0.5795,-0.0665,-1.0,-150.0
7.62516,1.1172,-11.7901,-0.6233,-0.1836,-1.0,-150.0
7.65009,0.9209,-7.878,-0.6877,-0.27,-1.0,-150.0
7.67513,0.6264,-11.759,-0.7666,-0.3303,-1.0,-150.0
7.70023,0.3318,-11.7368,-0.8531,-0.3625,-0.9175,-137.6292
7.72516,0.1355,-7.8753,-0.9414,-0.3697,-0.5116,-76.7456
7.75009,-0.159,-11.8142,0.9691,-0.3748,0.1548,23.2176
7.77508,-0.3554,-7.8569,0.882,-0.3651,0.5503,82.5409
7.80036,-0.6303,-10.8757,0.7988,-0.3482,0.6051,90.759
7.82515,-0.7481,-4.7522,0.7209,-0.3262,0.6125,91.8711
7.85009,-0.8306,-3.3058,0.652,-0.2889,0.6237,93.553
7.87508,-0.8836,-2.1217,0.6029,1.0,0.2619,39.292
7.90008,-0.8698,0.5499,0.5811,-0.0915,0.8104,121.5594
7.92514,-0.8168,2.1151,0.5862,0.0215,0.7829,117.4275
7.95012,-0.7147,4.0874,0.6071,0.0874,0.8134,122.0116
7.97561,-0.4732,9.4759,0.6423,-1.0,1.0,150.0
8.00011,-0.1787,12.0224,0.6869,0.1866,0.8209,123.128
8.02508,0.0177,7.8635,0.7493,0.2613,0.6031,90.4662
8.05021,0.3122,11.7188,0.8262,0.3221,0.4751,71.2585
8.07509,0.5085,7.8901,0.91,0.3513,0.1332,19.9872
8.10013,0.8031,11.7639,0.9989,0.3722,0.0717,10.7514
8.12514,0.9994,7.8525,-0.9121,0.3728,-0.2812,-42.1735
8.15014,1.2939,11.777,-0.8284,0.3508,-0.3824,-57.3644
8.17508,1.4589,6.6151,-0.7494,0.3308,-0.7486,-112.2843
8.20018,1.6356,7.0402,-0.6731,0.3196,-0.7463,-111.9429
8.22513,1.6965,2.4389,-0.6102,0.2633,-0.9308,-139.6158
8.25007,1.6886,-0.3149,-0.5693,0.1713,-1.0,-150.0
8.27508,1.612,-3.0619,-0.5518,0.0736,-1.0,-150.0
8.30099,1.4726,-5.3807,-0.5621,-0.0435,-1.0,-150.0
8.32521,1.186,-11.8369,-0.5988,-0.1534,-1.0,-150.0
8.35007,0.8914,-11.8473,-0.6599,-0.2562,-1.0,-150.0
8.37508,0.6951,-7.85,-0.738,-0.3272,-1.0,-150.0
8.40014,0.4006,-11.7538,-0.8269,-0.3722,-1.0,-150.0
8.42517,0.2042,-7.8454,-0.9172,-0.3784,-0.6454,-96.8165
8.45013,-0.0903,-11.8021,0.9929,-0.3763,-0.0267,-4.0016
8.47513,-0.2867,-7.8518,0.9041,-0.3722,0.4999,74.9918
8.50013,-0.5733,-11.4669,0.8195,-0.3543,0.5962,89.4248
8.52508,-0.701,-5.1162,0.738,-0.3411,0.6102,91.5337
8.55012,-0.7933,-3.6849,0.6625,-0.3165,0.6086,91.2903
8.57508,-0.8639,-2.8324,0.6056,1.0,0.2095,31.4199
8.60008,-0.8875,-0.9424,0.5739,-0.1329,0.7651,114.7715
8.62509,-0.862,1.0207,0.5712,-0.0112,0.7664,114.9541
8.65027,-0.7913,2.807,0.5969,0.1079,0.8295,124.4308
8.67508,-0.5969,7.8357,0.6362,-1.0,1.0,150.0
8.70016,-0.3122,11.3523,0.6779,0.1744,0.8441,126.6224
8.72508,-0.1158,7.8795,0.7356,0.2419,0.6455,96.8243
8.75008,0.0805,7.853,0.8055,0.293,0.4504,67.5619
8.7751,0.375,11.7708,0.8864,0.3385,0.2986,44.7947
8.80012,0.6696,11.7697,0.97,0.3503,0.1287,19.3022
8.82523,0.8659,7.8208,-0.9431,0.3641,-0.21,-31.4933
8.85016,1.1604,11.8146,-0.8596,0.3497,-0.294,-44.1046
8.87508,1.3411,7.2495,-0.7817,0.3262,-0.6914,-103.7153
8.9001,1.4726,5.2572,-0.705,0.3216,-0.8597,-128.9481
8.92509,1.5865,4.5579,-0.6349,0.2935,-0.8461,-126.9136
8.95015,1.5845,-0.0784,-0.5833,0.2163,-0.9961,-149.4204
8.97508,1.5139,-2.8343,-0.5553,0.1171,-1.0,-150.0
9.00041,1.3823,-5.1939,-0.5542,0.0046,-1.0,-150.0
9.02513,1.0976,-11.5165,-0.5824,-0.1181,-1.0,-150.0
9.05007,0.8031,-11.812,-0.6338,-0.2153,-1.0,-150.0
9.07508,0.6067,-7.8508,-0.7053,-0.2996,-1.0,-150.0
9.10015,0.3122,-11.7491,-0.7887,-0.3492,-1.0,-150.0
9.12539,0.1158,-7.7794,-0.8774,-0.3717,-0.7238,-108.5712
9.1501,-0.1787,-11.9168,-0.9674,-0.3768,-0.2223,-33.3415
9.17508,-0.375,-7.8604,0.9417,-0.3809,0.4408,66.1147
9.20015,-0.5714,-7.8338,0.8538,-0.3682,0.6327,94.9075
9.22511,-0.7991,-9.1247,0.7692,-0.3543,0.6339,95.0876
9.25014,-0.9248,-5.0193,0.6864,-0.3467,0.6219,93.2876
9.2751,-0.9621,-1.4948,0.6161,-0.2945,0.6748,101.2156
9.30008,-0.9621,0.0,0.5706,1.0,0.5016,75.2379
9.32514,-0.8934,2.7427,0.5531,-0.0731,0.8177,122.6541
9.35025,-0.805,3.5186,0.5671,0.0588,0.8463,126.9476
