timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd
1e-05,0.0,0.0,0.6104,0.0,1.0
0.02532,0.0,0.0,0.6104,0.0,1.0
0.05009,0.0306,3.8843,0.6104,0.0,1.0
0.07509,0.07,4.9478,0.6104,0.0,1.0
0.10013,0.1098,4.9977,0.6104,0.0,1.0
0.12517,0.1497,5.0006,0.6104,0.0,1.0
0.1501,0.1895,5.0198,0.6104,0.0,1.0
0.17541,0.2292,4.9271,0.6104,0.0,1.0
0.20021,0.2695,5.1053,0.6104,0.0,1.0
0.22511,0.3089,4.9687,0.6104,0.0,1.0
0.25022,0.3486,4.965,0.6104,0.0,0.9715
0.27513,0.3886,5.0449,0.6104,0.0,0.8833
0.30016,0.4281,4.9611,0.6104,0.0,0.7789
0.3251,0.468,5.0195,0.6104,0.0,0.6713
0.35013,0.5077,4.9815,0.6104,0.0,0.5692
0.37522,0.5475,4.9891,0.6104,0.0,0.4717
0.40021,0.5875,5.0275,0.6104,0.0,0.3765
0.42523,0.6273,5.004,0.6104,0.0,0.2803
0.45016,0.667,5.0009,0.6104,0.0,0.1832
0.47517,0.6944,3.4345,0.6104,0.0,0.26
0.50029,0.6944,0.0,0.6104,0.0,0.7119
0.52513,0.6944,0.0,0.6104,0.0,0.9341
0.55016,0.6944,0.0,0.6104,0.0,1.0
0.57522,0.6944,0.0,0.6104,0.0,1.0
0.60029,0.6944,0.0,0.6104,0.0,1.0
0.62517,0.6944,0.0,0.6104,0.0,1.0
0.65014,0.6944,0.0,0.6104,0.0,1.0
0.67527,0.6944,0.0,0.6104,0.0,1.0
0.70021,0.6944,0.0,0.6104,0.0,1.0
0.72513,0.6944,0.0,0.6104,0.0,1.0
0.75016,0.6944,0.0,0.6104,0.0,1.0
0.7752,0.6944,0.0,0.6104,0.0,1.0
0.80022,0.6944,0.0,0.6104,0.0,1.0
0.82513,0.6944,0.0,0.6104,0.0,1.0
0.85012,0.6944,0.0,0.6104,0.0,1.0
0.87508,0.6944,0.0,0.6104,0.0,1.0
0.90016,0.6944,0.0,0.6104,0.0,1.0
0.92511,0.6944,0.0,0.6104,0.0,1.0
0.95011,0.6944,0.0,0.6104,0.0,1.0
0.9752,0.6944,0.0,0.6104,0.0,1.0
1.00022,0.6944,0.0,0.6104,0.0,1.0
1.02511,0.6944,0.0,0.6104,0.0,1.0
1.05012,0.6944,0.0,0.6104,0.0,1.0
1.07529,0.6944,0.0,0.6104,0.0,1.0
1.10029,0.6944,0.0,0.6104,0.0,1.0
1.12513,0.6944,0.0,0.6104,0.0,1.0
1.15016,0.6944,0.0,0.6104,0.0,1.0
1.17516,0.6944,0.0,0.6104,0.0,1.0
1.20028,0.6944,0.0,0.6104,0.0,1.0
1.22515,0.6944,0.0,0.6104,0.0,1.0
1.25012,0.6944,0.0,0.6104,0.0,1.0
1.27523,0.6944,0.0,0.6104,0.0,1.0
1.30027,0.6944,0.0,0.6104,0.0,1.0
1.3251,0.6944,0.0,0.6104,0.0,1.0
1.35015,0.6944,0.0,0.6104,0.0,1.0
1.37527,0.6944,0.0,0.6104,0.0,1.0
1.40018,0.6944,0.0,0.6104,0.0,1.0
1.42509,0.6944,0.0,0.6104,0.0,1.0
1.4501,0.6944,0.0,0.6104,0.0,1.0
1.47523,0.6944,0.0,0.6104,0.0,1.0
1.5001,0.6944,0.0,0.6104,0.0,1.0
1.52511,0.6944,0.0,0.6104,0.0,1.0
