timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd,acceleration_cmd_rad_s2
2.77508,-0.5056,0.0393,0.7673,-0.2142,0.4612,23.0581
2.80008,-0.4806,1.0014,0.733,-0.1437,0.4061,20.3069
2.82508,-0.4531,1.0996,0.7169,-0.0675,0.3454,17.2698
2.85011,-0.4182,1.3923,0.7214,0.0189,0.2355,11.7736
2.87518,-0.3534,2.5849,0.7461,0.1033,0.1214,6.0711
2.90008,-0.2798,2.9565,0.7892,0.1805,-0.0407,-2.0371
2.92514,-0.2297,1.9983,0.8497,0.2536,-0.278,-13.8988
2.95009,-0.16,2.7943,0.9233,0.3083,-0.4264,-21.3189
2.97509,-0.1227,1.4919,-0.9933,0.3492,-0.5667,-28.3371
3.00008,-0.0844,1.532,-0.9067,0.3625,-0.5503,-27.5144
3.02509,-0.0731,0.4516,-0.8237,0.3477,-0.4528,-22.6386
3.05007,-0.0756,-0.0982,-0.7538,0.293,-0.3295,-16.4753
3.07509,-0.0869,-0.4512,-0.7026,0.2142,-0.2899,-14.4947
3.10008,-0.1149,-1.1199,-0.674,0.1202,-0.3341,-16.7043
3.12514,-0.1414,-1.0577,-0.6696,0.0184,-0.3151,-15.7567
3.15009,-0.1929,-2.0659,-0.6898,-0.0849,-0.4022,-20.1092
3.17509,-0.2366,-1.7475,-0.7334,-0.1825,-0.2839,-14.1946
3.20009,-0.2867,-2.0024,-0.7959,-0.2618,-0.142,-7.0996
3.22514,-0.3716,-3.3903,-0.8751,-0.3319,0.0159,0.7958
3.25008,-0.4614,-3.6017,-0.9617,-0.3625,0.3591,17.9545
3.27508,-0.5154,-2.1601,0.9485,-0.3763,0.71,35.5012
3.30019,-0.5728,-2.2877,0.858,-0.3789,0.7579,37.8972
3.32522,-0.5925,-0.7842,0.775,-0.3477,0.5487,27.4326
3.35017,-0.5969,-0.1771,0.7086,-0.2782,0.4621,23.1073
3.37509,-0.5871,0.394,0.6622,-0.1943,0.4426,22.1305
3.40009,-0.5562,1.2372,0.6398,-0.0941,0.4565,22.8259
3.42515,-0.5243,1.2733,0.6431,0.0138,0.4051,20.2557
3.45009,-0.4599,2.5782,0.6711,0.1176,0.3576,17.8776
3.47514,-0.4069,2.1158,0.723,0.2173,0.1087,5.4325
3.50007,-0.3181,3.5641,0.7931,0.2935,-0.0148,-0.7397
