timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd,acceleration_cmd_rad_s2
0.87508,0.1689,-5.9448,-0.7924,0.0199,-1.0,-150.0
0.90042,0.0216,-5.8116,-0.8005,-0.0343,-0.9517,-142.7623
0.92508,-0.0766,-3.9814,-0.8196,-0.0798,-0.8215,-123.2311
0.95037,-0.1748,-3.8821,-0.8486,-0.1217,-0.6811,-102.1614
0.97514,-0.322,-5.9459,-0.8872,-0.1616,-0.4226,-63.3831
1.00042,-0.4693,-5.8234,-0.9362,-0.205,-0.0002,-0.0268
1.02508,-0.5675,-3.9812,-0.9886,-0.2199,0.3805,57.0746
1.05057,-0.7049,-5.393,0.9573,-0.2265,0.5099,76.4857
1.07508,-0.7461,-1.6821,0.8994,-0.2424,0.5736,86.0406
1.10018,-0.7579,-0.4694,0.8344,-0.2725,0.5505,82.5696
1.12508,-0.7108,1.8926,0.7755,-0.2465,0.5411,81.1592
1.15027,-0.6401,2.8057,0.7323,-0.181,0.5619,84.2866
1.17509,-0.4928,5.9327,0.7103,-0.092,0.6208,93.1149
1.20009,-0.3947,3.9265,0.7139,0.0148,0.6017,90.2588
1.22508,-0.2474,5.8951,0.7401,0.1099,0.6331,94.9614
1.25024,-0.1492,3.9016,0.7679,0.1166,0.5151,77.2589
1.27509,-0.002,5.9264,0.8007,0.137,0.4747,71.1989
1.30032,0.0962,3.8909,0.8484,0.1999,0.2935,44.025
1.32508,0.2435,5.9482,0.912,0.2664,0.2061,30.9213
1.35023,0.3416,3.9034,0.9877,0.317,-0.0547,-8.2037
1.37528,0.4889,5.8789,-0.933,0.3324,-0.0643,-9.649
1.40022,0.5871,3.9362,-0.8621,0.2971,-0.4177,-62.6556
1.42509,0.7186,5.29,-0.8011,0.2552,-0.4397,-65.9562
1.45021,0.7658,1.8757,-0.7527,0.203,-0.7583,-113.7402
1.47509,0.7717,0.2368,-0.7197,0.1381,-0.8504,-127.5585
1.5003,0.7167,-2.1803,-0.7057,0.0588,-1.0,-150.0
1.52508,0.5714,-5.8637,-0.7067,-0.0041,-1.0,-150.0
1.55018,0.4732,-3.9114,-0.7224,-0.066,-1.0,-150.0
1.57507,0.3259,-5.9166,-0.7485,-0.1094,-1.0,-150.0
1.60022,0.2278,-3.9042,-0.7867,-0.16,-0.9952,-149.2787
1.62518,0.0805,-5.9001,-0.8394,-0.2204,-0.8733,-130.9967
1.65021,-0.0177,-3.9221,-0.9058,-0.2782,-0.569,-85.3449
1.67508,-0.1649,-5.9217,-0.9783,-0.3037,-0.0561,-8.4168
1.70022,-0.2631,-3.9044,0.9468,-0.314,0.4152,62.2815
1.72522,-0.4104,-5.8911,0.8776,-0.2899,0.5278,79.1662
1.75059,-0.483,-2.8631,0.8142,-0.2654,0.5885,88.2682
1.77508,-0.4889,-0.2406,0.7572,-0.2388,0.5698,85.4637
1.8003,-0.4614,1.09,0.7139,-0.1815,0.5776,86.6406
1.82507,-0.3534,4.3584,0.6896,-0.1018,0.6093,91.3904
1.85062,-0.2553,3.8426,0.6898,0.001,0.6134,92.0064
1.87508,-0.108,6.0205,0.7184,0.1197,0.6563,98.4474
1.90008,-0.0098,3.9272,0.7518,0.1401,0.5313,79.6971
1.92509,0.1374,5.8896,0.776,0.1012,0.4993,74.895
1.9506,0.2847,5.7729,0.8168,0.1708,0.406,60.9052
1.97526,0.3829,3.9799,0.8749,0.2434,0.1762,26.4281
2.00008,0.4811,3.9565,0.953,0.3272,-0.0059,-0.8924
2.02508,0.6283,5.8893,-0.9587,0.3697,0.0117,1.7504
2.05018,0.7265,3.9116,-0.8737,0.3564,-0.3167,-47.4978
2.07508,0.8738,5.9139,-0.8005,0.3063,-0.3607,-54.1073
2.10033,0.9484,2.9551,-0.7433,0.2398,-0.7388,-110.8135
2.12508,0.9896,1.6661,-0.7028,0.1698,-0.8473,-127.0985
2.15041,0.9209,-2.7127,-0.6821,0.0864,-1.0,-150.0
2.17508,0.8227,-3.9794,-0.6829,-0.0031,-1.0,-150.0
2.20081,0.6754,-5.7244,-0.7018,-0.0793,-1.0,-150.0
2.22508,0.5773,-4.0442,-0.7328,-0.1299,-1.0,-150.0
2.25057,0.43,-5.7771,-0.7764,-0.1825,-1.0,-150.0
2.27508,0.3318,-4.0059,-0.8317,-0.2316,-0.9377,-140.6601
2.30041,0.2337,-3.876,-0.9028,-0.2981,-0.6979,-104.6808
2.32515,0.0864,-5.9523,-0.9788,-0.318,-0.2597,-38.952
2.35014,-0.0118,-3.9291,0.9427,-0.3288,0.3008,45.1222
2.37508,-0.159,-5.9033,0.8694,-0.3073,0.4549,68.2293
2.40009,-0.2278,-2.7485,0.8048,-0.2705,0.5451,81.7686
2.42509,-0.2631,-1.4137,0.7494,-0.2321,0.5192,77.885
2.45017,-0.2474,0.6263,0.7107,-0.1621,0.5422,81.3292
2.47508,-0.1649,3.3105,0.6956,-0.0634,0.5529,82.9375
2.50017,-0.0726,3.6773,0.7074,0.0496,0.5669,85.0382
2.52513,0.0746,5.8995,0.7054,-0.0082,0.5932,88.9785
2.55035,0.1728,3.8939,0.7046,-0.0036,0.5401,81.0139
2.57508,0.32,5.954,0.7258,0.089,0.5752,86.2739
2.60045,0.4673,5.805,0.7729,0.1974,0.5118,76.7726
2.62509,0.5655,3.9842,0.8442,0.2986,0.2547,38.1999
2.65067,0.7127,5.7571,0.9424,0.4111,0.1991,29.8645
2.67513,0.8109,4.0139,-0.953,0.4382,-0.0537,-8.0526
2.70031,0.9582,5.8462,-0.8528,0.4198,-0.0675,-10.125
2.72508,1.0564,3.9644,-0.7855,0.2817,-0.5955,-89.3285
2.75054,1.1722,4.5508,-0.7294,0.2352,-0.6283,-94.2508
2.77508,1.1977,1.04,-0.6882,0.1723,-0.8946,-134.1854
2.80025,1.1801,-0.7019,-0.6644,0.0997,-0.9934,-149.0158
2.82509,1.0603,-4.8234,-0.6643,0.0005,-1.0,-150.0
2.8505,0.913,-5.7935,-0.6837,-0.0813,-1.0,-150.0
2.8751,0.8149,-3.9916,-0.719,-0.1478,-1.0,-150.0
2.90032,0.7167,-3.8924,-0.7683,-0.2066,-1.0,-150.0
2.92508,0.5694,-5.9482,-0.8289,-0.2536,-1.0,-150.0
2.95018,0.4712,-3.911,-0.9004,-0.2996,-0.8084,-121.2658
2.97509,0.324,-5.9131,-0.9788,-0.3283,-0.4286,-64.2849
3.00008,0.2258,-3.9279,0.9434,-0.3262,0.1479,22.1807
3.02511,0.0785,-5.8834,0.8716,-0.3007,0.3745,56.1809
3.05021,-0.0157,-3.7546,0.8108,-0.2546,0.4601,69.0119
3.07508,-0.0942,-3.158,0.7637,-0.1974,0.4587,68.8101
3.10034,-0.1119,-0.6997,0.7324,-0.1309,0.482,72.3034
3.12508,-0.0884,0.9525,0.7151,-0.0726,0.5034,75.508
3.15022,-0.0353,2.1082,0.6835,-0.1324,0.5152,77.2814
3.17508,0.0982,5.372,0.671,-0.0522,0.6196,92.9447
3.20022,0.1963,3.9053,0.6805,0.0399,0.5925,88.874
3.22509,0.3436,5.9208,0.7137,0.1391,0.6285,94.2773
3.25023,0.4418,3.9056,0.7683,0.2286,0.4607,69.1002
3.27508,0.589,5.926,0.8396,0.2986,0.3507,52.6033
3.30019,0.6872,3.9094,0.9238,0.3528,0.062,9.2994
3.32515,0.8345,5.9006,-0.9841,0.3855,0.054,8.0986
3.35026,0.9327,3.9095,-0.8953,0.3722,-0.2978,-44.6702
3.37508,1.0799,5.9324,-0.8152,0.3354,-0.3594,-53.9171
3.40022,1.1526,2.8905,-0.7462,0.2889,-0.7615,-114.2265
3.42509,1.1958,1.7368,-0.6901,0.2352,-0.8975,-134.62
3.45026,1.1663,-1.1698,-0.6525,0.1575,-1.0,-150.0
3.47509,1.0328,-5.3792,-0.6401,0.0516,-1.0,-150.0
3.50015,0.9346,-3.9172,-0.649,-0.0373,-1.0,-150.0
3.52508,0.7874,-5.9064,-0.6776,-0.1197,-1.0,-150.0
3.55056,0.6892,-3.8524,-0.7244,-0.1958,-1.0,-150.0
3.5752,0.5419,-5.9777,-0.7864,-0.2598,-1.0,-150.0
3.60034,0.4437,-3.9049,-0.8658,-0.3329,-0.8724,-130.8565
3.62508,0.2965,-5.9528,-0.9551,-0.3738,-0.5524,-82.8616
3.65028,0.1983,-3.8954,0.9497,-0.3988,0.0667,10.0076
3.6751,0.0511,-5.9348,0.8654,-0.3533,0.3966,59.484
3.70021,-0.0471,-3.9092,0.7905,-0.3134,0.4715,70.7224
3.72509,-0.1374,-3.6304,0.7321,-0.2449,0.4547,68.2123
3.75019,-0.159,-0.8606,0.6917,-0.1692,0.5131,76.9652
3.77508,-0.1374,0.8676,0.676,-0.0654,0.5474,82.1161
3.80056,-0.0471,3.5448,0.6791,0.0128,0.5929,88.9285
3.82509,0.0471,3.8427,0.6658,-0.0557,0.5862,87.929
3.85018,0.1453,3.913,0.6729,0.0297,0.6005,90.0702
3.87509,0.2926,5.9118,0.7052,0.1355,0.6486,97.2931
3.90017,0.3907,3.9143,0.7626,0.2403,0.4855,72.8225
3.92508,0.538,5.9107,0.8422,0.3334,0.3804,57.0536
3.95022,0.6362,3.9047,0.9409,0.4137,0.0847,12.7085
3.97507,0.7834,5.9269,-0.9563,0.4305,0.0974,14.6099
4.00026,0.8816,3.8981,-0.8644,0.385,-0.2957,-44.3525
4.02508,1.0289,5.933,-0.788,0.3201,-0.373,-55.9431
4.05037,1.1035,2.9504,-0.7251,0.2633,-0.7527,-112.9063
4.07508,1.1467,1.748,-0.6775,0.1994,-0.8739,-131.0877
4.10049,1.0819,-2.5497,-0.6487,0.1207,-1.0,-150.0
4.12508,0.9837,-3.9919,-0.6456,0.0128,-1.0,-150.0
4.15017,0.8855,-3.913,-0.6627,-0.0716,-1.0,-150.0
4.17508,0.7383,-5.913,-0.6979,-0.1473,-1.0,-150.0
4.20022,0.6401,-3.9053,-0.7477,-0.2086,-1.0,-150.0
4.22509,0.4928,-5.9214,-0.8124,-0.271,-1.0,-150.0
4.2502,0.3947,-3.9098,-0.8927,-0.3365,-0.7917,-118.7591
4.27507,0.2474,-5.9194,-0.981,-0.3697,-0.3907,-58.5977
4.30021,0.1492,-3.9056,0.9294,-0.3753,0.2226,33.3919
4.32509,0.002,-5.9203,0.848,-0.3411,0.4152,62.2845
4.3503,-0.0825,-3.3489,0.7772,-0.2966,0.4958,74.3694
4.37508,-0.1433,-2.4565,0.7223,-0.2301,0.4812,72.1809
4.4002,-0.1492,-0.2344,0.6864,-0.1503,0.5178,77.6696
4.42508,-0.1021,1.8943,0.6753,-0.0465,0.5583,83.7396
4.45019,-0.0314,2.8155,0.6897,0.0603,0.5731,85.9682
4.4751,0.1139,5.8321,0.6844,-0.022,0.6148,92.2246
4.50014,0.2121,3.9211,0.6849,0.002,0.5674,85.1128
4.52508,0.3593,5.9052,0.7091,0.1012,0.6134,92.0116
4.55021,0.4575,3.906,0.7589,0.2086,0.4699,70.4808
4.5751,0.6048,5.9171,0.8363,0.3242,0.3756,56.3392
4.6004,0.7029,3.8801,0.9392,0.431,0.0916,13.7326
4.62513,0.8502,5.9544,-0.9442,0.4883,0.1459,21.8788
4.6502,0.9484,3.9156,-0.8322,0.4694,-0.1258,-18.8647
4.67509,1.0956,5.918,-0.7535,0.3293,-0.2858,-42.8672
4.70032,1.1938,3.8905,-0.6984,0.2311,-0.6102,-91.5329
4.72512,1.2743,3.2467,-0.6599,0.1611,-0.7225,-108.3679
4.75021,1.2802,0.2347,-0.6409,0.0798,-0.9152,-137.2822
4.77507,1.1997,-3.2379,-0.6453,-0.0184,-1.0,-150.0
4.80021,1.1015,-3.9053,-0.6724,-0.1135,-1.0,-150.0
4.82515,0.9543,-5.9056,-0.7168,-0.1861,-1.0,-150.0
4.85018,0.8561,-3.9221,-0.7753,-0.2449,-1.0,-150.0
4.87508,0.7088,-5.9141,-0.8429,-0.2833,-1.0,-150.0
4.90046,0.5616,-5.8012,-0.9203,-0.3242,-0.833,-124.9439
4.92509,0.4634,-3.9862,-0.9976,-0.3237,-0.3919,-58.7864
4.95009,0.3652,-3.9282,0.9274,-0.3145,0.1472,22.0751
4.97508,0.2179,-5.8925,0.8612,-0.2771,0.3232,48.4749
5.00021,0.1198,-3.9067,0.8057,-0.2327,0.4102,61.5338
5.02509,0.0393,-3.235,0.7632,-0.1779,0.4232,63.479
5.05028,0.0157,-0.9353,0.7334,-0.1248,0.4485,67.2752
5.07508,0.0295,0.5544,0.6929,-0.1698,0.5049,75.728
5.10023,0.0726,1.7171,0.666,-0.1125,0.5242,78.6237
5.12508,0.1944,4.9,0.6635,-0.0107,0.6299,94.4885
5.15049,0.3416,5.7941,0.6772,0.0578,0.6479,97.184
5.17516,0.4398,3.9801,0.7152,0.159,0.5489,82.333
5.2002,0.538,3.9211,0.7753,0.2516,0.4109,61.6418
5.22507,0.6853,5.9197,0.8517,0.3201,0.31,46.5046
5.25023,0.7834,3.9034,0.9406,0.3722,0.0378,5.6747
5.27508,0.9307,5.9251,-0.9672,0.3866,0.0111,1.6641
5.30027,1.0289,3.898,-0.8756,0.3835,-0.3386,-50.7951
5.32508,1.1761,5.9341,-0.7958,0.3344,-0.4014,-60.208
5.35021,1.2429,2.6566,-0.7278,0.2848,-0.7996,-119.9465
5.37508,1.2743,1.2634,-0.6749,0.2214,-0.9094,-136.4077
5.40012,1.235,-1.5684,-0.6411,0.1416,-1.0,-150.0
5.42508,1.0956,-5.5839,-0.6332,0.0332,-1.0,-150.0
5.4503,0.9975,-3.8932,-0.6464,-0.0552,-1.0,-150.0
5.47508,0.8502,-5.9437,-0.6791,-0.137,-1.0,-150.0
5.50025,0.752,-3.8996,-0.7307,-0.2163,-1.0,-150.0
5.52509,0.6048,-5.929,-0.7983,-0.2833,-1.0,-150.0
5.55034,0.4575,-5.8314,-0.882,-0.3503,-0.8935,-134.0265
5.57508,0.3593,-3.9686,-0.9731,-0.382,-0.4689,-70.3353
5.60045,0.2121,-5.8043,0.9327,-0.3942,0.1054,15.8058
5.62508,0.1139,-3.9869,0.8495,-0.3487,0.439,65.85
5.65024,0.0157,-3.9016,0.7769,-0.3042,0.4385,65.7701
5.67508,-0.0609,-3.0828,0.7225,-0.2275,0.4531,67.9578
5.70007,-0.0785,-0.707,0.6887,-0.1416,0.4943,74.1491
5.72508,-0.053,1.0207,0.6765,-0.0511,0.5339,80.0844
5.75012,0.002,2.1954,0.6581,-0.0772,0.5571,83.5649
5.77508,0.1394,5.5064,0.6523,-0.024,0.6558,98.3735
5.80023,0.2376,3.9045,0.6729,0.0859,0.6251,93.7675
5.82508,0.3848,5.9251,0.7175,0.1871,0.6444,96.653
5.85049,0.5321,5.7952,0.7843,0.2797,0.5288,79.3254
5.8751,0.6303,3.9893,0.8657,0.3411,0.2125,31.8777
5.90018,0.7285,3.9152,0.9574,0.384,0.0229,3.429
5.92508,0.8757,5.9131,-0.9471,0.3999,0.0131,1.9723
5.95018,0.9739,3.9113,-0.8552,0.385,-0.3437,-51.5624
5.97508,1.1212,5.915,-0.7766,0.3293,-0.3884,-58.2642
6.00018,1.1879,2.6591,-0.7118,0.2715,-0.7812,-117.1792
6.02514,1.2213,1.3377,-0.6646,0.1979,-0.8879,-133.1891
6.05018,1.184,-1.49,-0.6382,0.1104,-1.0,-150.0
6.07513,1.0465,-5.5071,-0.6366,0.0066,-1.0,-150.0
6.1001,0.9484,-3.9321,-0.6561,-0.0818,-1.0,-150.0
6.12517,0.8011,-5.8733,-0.6932,-0.1554,-1.0,-150.0
6.15024,0.7029,-3.9164,-0.746,-0.2209,-1.0,-150.0
6.17508,0.5557,-5.9292,-0.8148,-0.2884,-1.0,-150.0
6.20022,0.4575,-3.9053,-0.9015,-0.363,-0.7835,-117.5283
6.22509,0.3102,-5.9198,-0.9935,-0.3855,-0.3643,-54.6498
6.2502,0.2121,-3.9103,0.9143,-0.3861,0.2407,36.1066
6.27508,0.0648,-5.9192,0.8312,-0.3482,0.3962,59.4315
6.30021,-0.0118,-3.0477,0.7601,-0.2976,0.4897,73.4609
6.32509,-0.0648,-2.1304,0.7051,-0.2306,0.4647,69.7113
6.35008,-0.0648,0.0,0.674,-0.1304,0.5165,77.4772
6.37508,-0.0098,2.1991,0.6691,-0.0205,0.5646,84.6899
6.40038,0.0668,3.0267,0.6744,0.0225,0.5768,86.5206
6.42508,0.214,5.9607,0.6667,-0.0322,0.6286,94.2868
6.45065,0.3613,5.7596,0.6104,-0.2362,0.6427,96.4
6.47509,0.4595,4.0168,0.7202,0.4602,0.6193,92.8956
6.50019,0.5576,3.9117,0.7865,0.2777,0.4104,61.5631
6.52508,0.7049,5.9161,0.8762,0.3758,0.297,44.546
6.55069,0.8522,5.7501,0.9886,0.4709,0.1824,27.36
6.57508,0.9503,4.0251,-0.9023,0.4566,-0.1133,-16.9946
6.60045,1.0976,5.805,-0.8151,0.3656,-0.2544,-38.1529
6.62508,1.1938,3.9062,-0.7451,0.293,-0.647,-97.0506
6.65008,1.2429,1.9638,-0.6891,0.2347,-0.8853,-132.793
6.67509,1.2331,-0.3925,-0.6504,0.1621,-0.9876,-148.1419
6.7005,1.1094,-4.868,-0.636,0.0603,-1.0,-150.0
6.72508,1.0112,-3.995,-0.644,-0.0337,-1.0,-150.0
6.75039,0.8639,-5.8169,-0.6715,-0.115,-1.0,-150.0
6.77508,0.7658,-3.976,-0.7159,-0.1861,-1.0,-150.0
6.80066,0.6185,-5.7581,-0.7786,-0.2623,-1.0,-150.0
6.82521,0.5203,-3.9993,-0.8546,-0.3186,-0.9287,-139.3103
6.85043,0.3731,-5.8395,-0.9442,-0.3753,-0.6482,-97.2231
6.87508,0.2749,-3.9815,0.9642,-0.3835,-0.0796,-11.9379
6.90011,0.1767,-3.9235,0.8732,-0.3814,0.377,56.544
6.9251,0.0295,-5.8927,0.798,-0.315,0.4029,60.4376
6.9502,-0.0353,-2.5806,0.7346,-0.2654,0.4844,72.6617
6.97508,-0.0766,-1.6576,0.6914,-0.181,0.459,68.8522
7.00009,-0.0668,0.3926,0.6709,-0.0859,0.5293,79.3908
7.0251,0.0,2.6693,0.6768,0.0245,0.5721,85.8158
7.05024,0.0864,3.4362,0.6802,0.0143,0.5743,86.147
7.07508,0.2337,5.9286,0.679,-0.0051,0.6174,92.6107
7.10043,0.3809,5.8091,0.7009,0.092,0.6241,93.6082
7.12508,0.4791,3.9833,0.746,0.1887,0.4907,73.5991
7.15063,0.6264,5.7622,0.8207,0.3129,0.4106,61.5927
7.17508,0.7245,4.0162,0.9139,0.3907,0.1093,16.3964
7.20019,0.8227,3.9101,-0.9769,0.4571,-0.013,-1.9467
7.22508,0.97,5.9146,-0.8705,0.4459,0.0082,1.2319
7.25203,1.0681,3.6435,-0.7838,0.363,-0.44,-65.9981
7.27508,1.2154,6.3875,-0.7266,0.2398,-0.5186,-77.7905
7.3002,1.2959,3.2057,-0.683,0.1825,-0.766,-114.8992
7.32507,1.3254,1.1839,-0.6575,0.1069,-0.8902,-133.5243
7.35064,1.2409,-3.3021,-0.6534,0.0169,-1.0,-150.0
7.37508,1.1428,-4.0167,-0.6711,-0.0741,-1.0,-150.0
7.40009,1.0446,-3.9266,-0.7057,-0.1447,-1.0,-150.0
7.42507,0.8973,-5.8936,-0.7532,-0.1989,-1.0,-150.0
7.45023,0.7991,-3.9022,-0.8112,-0.2429,-1.0,-150.0
7.47508,0.6519,-5.9263,-0.8804,-0.2899,-0.9767,-146.5032
7.50062,0.5046,-5.7653,-0.9584,-0.3267,-0.6621,-99.3212
7.52508,0.4064,-4.014,0.9656,-0.3186,-0.1315,-19.7196
7.55017,0.3083,-3.9125,0.8949,-0.2961,0.3054,45.8109
7.57508,0.161,-5.9127,0.8329,-0.2598,0.3443,51.6513
7.60034,0.0864,-2.9543,0.7836,-0.2066,0.4392,65.8807
7.62512,0.0255,-2.4557,0.75,-0.1406,0.4242,63.633
7.65021,0.0177,-0.313,0.6104,-0.585,0.4605,69.0704
7.67508,0.053,1.4213,0.6948,0.3538,0.4159,62.3895
7.70035,0.1119,2.3313,0.676,-0.0787,0.5041,75.6167
7.72509,0.2454,5.3957,0.681,0.021,0.6205,93.0796
7.7502,0.3436,3.9094,0.7024,0.0895,0.5577,83.653
7.77507,0.4909,5.9212,0.7471,0.1871,0.5595,83.9199
7.8002,0.589,3.9069,0.8118,0.271,0.3359,50.3784
7.8252,0.7363,5.8905,0.8909,0.3313,0.2249,33.7349
7.85021,0.8345,3.9264,0.9777,0.3636,-0.0317,-4.7526
7.87508,0.9817,5.9203,-0.9331,0.3738,-0.0709,-10.629
7.90023,1.0799,3.9044,-0.8491,0.3518,-0.462,-69.3029
7.92513,1.2095,5.2026,-0.7761,0.3058,-0.4852,-72.7754
7.95044,1.2527,1.707,-0.7145,0.2582,-0.869,-130.3536
7.97512,1.2586,0.2386,-0.6704,0.1846,-0.9513,-142.6891
8.00009,1.1977,-2.4382,-0.6467,0.0992,-1.0,-150.0
8.02508,1.0505,-5.8918,-0.6475,-0.0031,-1.0,-150.0
8.0503,0.9523,-3.8939,-0.6681,-0.0864,-1.0,-150.0
8.07508,0.805,-5.9406,-0.7067,-0.1616,-1.0,-150.0
8.10024,0.7069,-3.9022,-0.7615,-0.2296,-1.0,-150.0
8.12508,0.5596,-5.9297,-0.8328,-0.2986,-1.0,-150.0
8.15029,0.4614,-3.8942,-0.9164,-0.3503,-0.7463,-111.943
8.17509,0.3142,-5.9379,0.9933,-0.3784,-0.2905,-43.5805
8.20044,0.1669,-5.8077,0.9041,-0.3738,0.2562,38.4236
8.22509,0.0687,-3.9837,0.8268,-0.3237,0.4547,68.2062
8.25045,-0.0353,-4.1026,0.7628,-0.2679,0.4223,63.349
8.27509,-0.0668,-1.2752,0.7167,-0.1933,0.4901,73.5076
8.30014,-0.0707,-0.1568,0.6921,-0.1028,0.4931,73.9605
8.32508,-0.0216,1.9678,0.6104,-0.3426,0.5167,77.503
8.3501,0.0491,2.8255,0.6694,0.2475,0.643,96.457
8.37512,0.1944,5.8078,0.666,-0.0143,0.6459,96.8896
8.40036,0.2926,3.8888,0.6896,0.0987,0.5932,88.9802
8.42509,0.4398,5.9553,0.736,0.1943,0.6012,90.1863
8.4503,0.538,3.8947,0.8076,0.3001,0.3671,55.0659
8.47508,0.6853,5.9414,0.6104,-0.8263,0.958,143.6977
