timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd,acceleration_cmd_rad_s2
3.150309059,-0.0019634954,0.235619449,3.0583741958,0.1784530983,-0.0610486753,-9.1573009491
3.175197808,0.1001382658,0.408407045,-3.0852188596,0.1861230023,-0.1969793588,-29.5469036102
3.200257238,0.1610066235,0.2434734307,-2.9463935983,0.1851003484,-0.3599256277,-53.9888458252
3.225228541,0.225801972,0.2591813939,-2.8489858183,0.12987704,-0.4295706451,-64.4356002808
3.250229949,0.2395464398,0.0549778714,-2.8117867842,0.0495987121,-0.409722805,-61.4584197998
3.275170522,0.2120575041,-0.1099557429,-2.8390149432,-0.036304212,-0.3212215006,-48.1832237244
3.300200785,0.1649336143,-0.1884955592,-2.9402576752,-0.1349903093,-0.1439451128,-21.5917663574
3.325187245,0.0667588439,-0.3926990817,-3.0825343933,-0.1897022908,0.0646006465,9.6900968552
3.350136308,-0.0078539816,-0.2984513021,3.0380489504,-0.216802618,0.2318533063,34.7779960632
3.375200426,-0.1021017612,-0.3769911184,2.8896363092,-0.1978835216,0.3220357001,48.305355072
3.400117405,-0.1472621556,-0.1806415776,2.789927558,-0.1329450016,0.3844894767,57.6734199524
3.425218712,-0.1767145868,-0.1178097245,2.7481265815,-0.0557346353,0.4143402278,62.1510353088
3.450161525,-0.1668971097,0.0392699082,2.7768887213,0.0383495197,0.3516445458,52.7466812134
3.475121369,-0.1060287521,0.2434734307,2.8773644629,0.1339676555,0.1912721694,28.6908245087
3.500121475,-0.043196899,0.2513274123,3.0345974936,0.209644041,-0.0097835641,-1.4675346613
3.52519851,0.0706858347,0.4555309348,-3.0668110902,0.2423689645,-0.1864151508,-27.962272644
3.550404923,0.1452986602,0.2984513021,-2.8884858236,0.2377670221,-0.3774313331,-56.6147003174
3.575359872,0.225801972,0.322013247,-2.758864447,0.1728285021,-0.4513142407,-67.6971359253
3.60035753,0.2513274123,0.1021017612,-2.6952042443,0.0848802703,-0.4654459357,-69.8168869019
3.625231851,0.2375829444,-0.0549778714,-2.7116945378,-0.021987058,-0.3681795597,-55.2269325256
3.650177008,0.1963495408,-0.1649336143,-2.8064178514,-0.1262977515,-0.2107557803,-31.6133670807
3.67512279,0.0942477796,-0.408407045,-2.9659518534,-0.2127120026,-0.0001823111,-0.0273466576
3.700186595,0.0117809725,-0.3298672286,3.1181994466,-0.2653786763,0.2155579031,32.3336868286
3.725229254,-0.1021017612,-0.4555309348,2.9283693241,-0.25310683,0.3199808896,47.9971351624
3.750162119,-0.1590431281,-0.2277654674,2.7745877501,-0.2050420986,0.3766915202,56.5037269592
3.775110557,-0.2100940087,-0.2042035225,2.6836993884,-0.1211844822,0.4522168338,67.8325271606
3.800181811,-0.2159844949,-0.0235619449,2.663374143,-0.0271003273,0.4357606769,65.3641052246
3.825202907,-0.1727875959,0.1727875959,2.7193644417,0.0746537317,0.3506559432,52.5983924866
3.850167804,-0.1119192383,0.2434734307,2.860107179,0.1876569831,0.2006055117,30.0908260345
3.875210515,0.009817477,0.4869468613,3.0560732247,0.2612880609,-0.0042072628,-0.6310893893
3.900172026,0.1040652567,0.3769911184,-3.008136325,0.2919676766,-0.2493245006,-37.3986740112
3.92518781,0.2395464398,0.5419247327,-2.807568337,0.267423984,-0.370472759,-55.5709152222
3.950221406,0.3141592654,0.2984513021,-2.6488013255,0.2116893487,-0.524734199,-78.7101287842
3.975121666,0.3789546138,0.2591813939,-2.5682673341,0.1073786552,-0.5312036872,-79.6805496216
4.000229014,0.3848451001,0.0235619449,-2.5770877236,-0.0117605194,-0.4554586411,-68.3187942505
4.025160108,0.3357577149,-0.1963495408,-2.6744955037,-0.12987704,-0.3347470164,-50.2120513916
4.050221049,0.268998871,-0.2670353756,-2.8624081502,-0.2505501954,-0.097353965,-14.6030950546
4.075122663,0.1354811832,-0.5340707511,-3.0967237155,-0.3124207538,0.1332540214,19.9881038666
4.100195219,0.0392699082,-0.3848451001,2.9226168961,-0.3517929274,0.2353939116,35.3090858459
4.125191627,-0.086393798,-0.5026548246,2.7036411386,-0.2919676766,0.3279595077,49.1939277649
4.15020017,-0.1531526419,-0.2670353756,2.5260828625,-0.2367443683,0.3874234855,58.1135215759
4.175198974,-0.2140209995,-0.2434734307,2.437495472,-0.1181165207,0.4608947933,69.1342163086
4.200181788,-0.2238384766,-0.0392699082,2.4348110056,-0.0035792885,0.4579413533,68.6912002563
4.225177728,-0.1865320638,0.149225651,2.5233983961,0.1181165207,0.4384713769,65.7707061768
4.250183355,-0.1276272016,0.235619449,2.7216654129,0.2643560224,0.2886506021,43.2975921631
4.27511648,0.0078539816,0.5419247327,2.9655683582,0.325203927,0.1284375191,19.2656288147
4.30017914,0.1197732199,0.4476769531,-3.0123547722,0.4070162357,-0.1637237966,-24.5585689545
4.325192996,0.2945243113,0.6990043654,-2.7205149273,0.3891197932,-0.26785326,-40.1779899597
4.350212061,0.4025165587,0.4319689899,-2.4612721742,0.3456570042,-0.4919214547,-73.7882156372
4.375108623,0.5281802649,0.5026548246,-2.2833304028,0.2372556952,-0.544560194,-81.6840286255
4.400147584,0.5772676501,0.1963495408,-2.1978109738,0.1140259052,-0.6161895394,-92.4284286499
4.42516717,0.5890486225,0.0471238898,-2.2169857337,-0.0255663465,-0.5727783442,-85.9167480469
4.450204048,0.5517422098,-0.149225651,-2.3469906055,-0.173339829,-0.435500294,-65.3250427246
4.475113631,0.4319689899,-0.4790928797,-2.5824566564,-0.3139547346,-0.2709290981,-40.6393661499
4.500132227,0.322013247,-0.4398229715,-2.9114955354,-0.4387185053,0.076216951,11.4325428009
4.525213064,0.129590697,-0.7696902001,3.0223256473,-0.4658188326,0.2155025154,32.325378418
4.550230254,0.0078539816,-0.4869468613,2.6645246286,-0.477068025,0.193738088,29.0607128143
4.575189734,-0.1531526419,-0.644026494,2.37536925,-0.3855405047,0.3473349512,52.1002426147
4.600193903,-0.2434734307,-0.3612831552,2.1414371799,-0.3119094269,0.4212539792,63.1880950928
4.625167915,-0.3396847057,-0.3848451001,2.0175682313,-0.1651585982,0.4324469864,64.8670501709
4.650201511,-0.3711006322,-0.1256637061,1.9876556059,-0.0398835005,0.5268680453,79.0302047729
4.675201409,-0.3671736414,0.0157079633,2.0605196933,0.0971521166,0.5818801522,87.2820205688
4.700173598,-0.3239767424,0.1727875959,2.2522672918,0.2556634646,0.5605745912,84.08618927
4.725198184,-0.1943860454,0.5183627878,2.5414226703,0.3855405047,0.4983042181,74.7456359863
4.750220686,-0.0667588439,0.5105088062,2.9310537905,0.5195081602,0.2146523446,32.1978530884
4.77512454,0.1747510914,0.966039741,-2.9187819441,0.5777994301,0.2940766215,44.111492157
4.800181158,0.3573561643,0.730420292,-2.4693255733,0.5992751611,0.0907789767,13.6168460846
4.825171837,0.6518804756,1.0,-2.0490148374,0.5604143145,0.1407590359,21.1138553619
4.850218871,0.8482300165,0.7853981634,-1.649029347,0.5333139873,0.1459027827,21.8854179382
4.875113141,1.1427543277,1.0,-1.3993739737,0.332873831,0.1294766814,19.421503067
4.900408411,1.3391038686,0.7853981634,-1.2225826879,0.2357217144,0.0433625393,6.504380703
4.925222939,1.6336281799,1.0,-1.164291418,0.0777216933,0.09322837,13.9842557907
4.950171325,1.8299777207,0.7853981634,-1.2156797744,-0.0685178085,-0.1904010773,-28.5601615906
4.975111326,2.124502032,1.0,-1.3690778532,-0.2045307717,-0.2936558723,-44.0483818054
5.000230185,2.1814433988,0.2277654674,-1.6275536159,-0.3446343503,-0.9761684537,-146.4252624512
5.025197738,2.1441369861,-0.149225651,-1.9680973509,-0.4540583132,-1.0,-150.0
5.050232064,2.0538161973,-0.3612831552,-2.4363449864,-0.6243301807,-0.8846513629,-132.6977081299
5.07520842,1.8103427666,-0.9738937226,-3.0046848683,-0.7577865092,-0.7578231096,-113.6734695435
5.100183838,1.6139932258,-0.7853981634,2.6388304504,-0.8528933181,-0.3574136794,-53.6120529175
5.125227903,1.3194689145,-1.0,2.0233206592,-0.8206797215,-0.5085459948,-76.2818984985
5.150159154,1.1231193737,-0.7853981634,1.4787574795,-0.7260842396,-0.5439396501,-81.5909500122
5.175212334,0.8285950624,-1.0,1.0212477095,-0.6100130266,-0.6503272057,-97.549079895
5.200185408,0.6322455215,-0.7853981634,0.6803204794,-0.4545696401,-0.6424425244,-96.3663787842
5.225226557,0.3377212103,-1.0,0.4314320966,-0.3318511771,-0.7741197348,-116.1179580688
5.250230987,0.1413716694,-0.7853981634,0.2435194501,-0.2505501954,-0.5715295672,-85.7294387817
5.27511708,-0.1531526419,-1.0,0.1008592368,-0.1902136177,-0.6524610519,-97.8691558838
5.300198594,-0.3495021827,-0.7853981634,-0.029145635,-0.173339829,-0.3781653047,-56.7247962952
5.325219378,-0.644026494,-1.0,-0.1626019635,-0.1779417714,-0.3164546192,-47.4681930542
5.350179119,-0.8403760348,-0.7853981634,-0.3202184895,-0.2101553679,0.1289999187,19.34998703
5.375136724,-1.1349003461,-1.0,-0.5196359919,-0.2658900032,0.3239814043,48.5972099304
5.400187248,-1.331249887,-0.7853981634,-0.7938350577,-0.3655987544,0.5733225346,85.9983825684
5.425222876,-1.5963217671,-1.0,-1.1585389901,-0.4862719098,0.5486972928,82.3045959473
5.450186627,-1.7043140146,-0.4319689899,-1.6747235252,-0.6882460468,0.8026078939,120.3911819458
5.475208609,-1.802488785,-0.3926990817,-2.2541847678,-0.7726149902,0.8535328507,128.0299224854
5.500130328,-1.8103427666,-0.0314159265,-2.887335338,-0.8442007603,0.8597489595,128.9623413086
5.525200644,-1.7239489687,0.3455751919,2.8650926166,-0.7076764701,0.5746639967,86.1996002197
5.550131634,-1.6081027396,0.4633849164,2.4087333322,-0.6084790459,0.6663827896,99.9574203491
5.575194502,-1.3626658135,0.9817477042,2.0570682366,-0.4688867942,0.8812933564,132.1940002441
5.600109971,-1.1663162726,0.7853981634,1.7824856755,-0.3661100814,0.8734814525,131.0222167969
5.625196902,-0.8717919614,1.0,1.617966236,-0.2193592527,0.9792641997,146.8896331787
5.650233989,-0.6754424205,0.7853981634,1.5343642831,-0.1114692706,0.8664745092,129.9711761475
5.675121957,-0.3809181092,1.0,1.5489371006,0.0194304233,0.9137861729,137.0679321289
5.700199721,-0.1845685684,0.7853981634,1.6689710972,0.1600453289,0.804001689,120.6002502441
5.725204411,0.1099557429,1.0,1.8645536477,0.2607767339,0.8045740128,120.6861038208
5.750160089,0.3063052837,0.7853981634,2.1429711607,0.3712233507,0.6306867003,94.6030044556
5.775119986,0.600829595,1.0,2.462806155,0.426446659,0.5439577699,81.5936660767
5.800122748,0.7971791358,0.7853981634,2.8186896977,0.4745113904,0.2075083703,31.1262550354
5.82522093,1.0917034471,1.0,-3.0967237155,0.4903625252,-0.0265077949,-3.9761691093
5.850120304,1.288052988,0.7853981634,-2.7339372592,0.4837152751,-0.3757708073,-56.3656196594
5.87508791,1.5825772992,1.0,-2.4048983802,0.4387185053,-0.5823898315,-87.3584747314
5.900102391,1.7789268401,0.7853981634,-2.1076896026,0.3962783702,-0.8317153454,-124.7573013306
5.925191823,1.9752763809,0.7853981634,-1.8887138451,0.2919676766,-0.9281956553,-139.2293548584
5.950192398,2.0341812432,0.235619449,-1.7936070362,0.1268090785,-1.0,-150.0
5.975114742,2.0165097845,-0.0706858347,-1.8123983009,-0.0250550195,-1.0,-150.0
6.000403709,1.9301159865,-0.3455751919,-1.9519905526,-0.1861230023,-1.0,-150.0
6.025151413,1.6886060513,-0.966039741,-2.1970439834,-0.3267379078,-1.0,-150.0
6.050133082,1.4922565105,-0.7853981634,-2.5510100503,-0.4719547557,-1.0,-150.0
6.075116521,1.1977321992,-1.0,-2.8896363092,-0.4515016786,-0.8939662576,-134.0949401855
6.100184493,1.0013826583,-0.7853981634,3.015806229,-0.5036570254,-0.4344214797,-65.1632232666
6.125230174,0.7068583471,-1.0,2.6553207438,-0.4806473135,-0.1230040938,-18.4506149292
6.150227884,0.5105088062,-0.7853981634,2.3105585618,-0.4596829094,-0.0028114831,-0.4217224717
6.175265804,0.2159844949,-1.0,2.0148837649,-0.3942330625,0.1340671629,20.1100749969
6.200183148,0.0196349541,-0.7853981634,1.7809516947,-0.3119094269,0.2140166759,32.1025009155
6.225190911,-0.2748893572,-1.0,1.6252526448,-0.2075987333,0.1452825218,21.7923774719
6.25024081,-0.4574944302,-0.730420292,1.5646604036,-0.0807896548,0.2539986968,38.0998039246
6.275183415,-0.6950773746,-0.9503317777,1.6033934185,0.0516440199,0.1449251324,21.7387695312
6.300200397,-0.8384125394,-0.5733406593,1.7353157663,0.1758964637,0.4561652541,68.4247894287
6.325219879,-1.0210176124,-0.730420292,1.9623449229,0.3027055421,0.3796845078,56.9526748657
6.350227954,-1.1093749058,-0.3534291735,2.2959857443,0.4448544285,0.4854511917,72.8176803589
6.375209102,-1.1977321992,-0.3534291735,2.706325605,0.5471198143,0.3727300763,55.9095115662
6.4002115,-1.2252211349,-0.1099557429,-3.0829178885,0.6585890849,0.3171423674,47.5713539124
6.42518848,-1.2212941441,0.0157079633,-2.5755537429,0.6764855275,0.2917756438,43.7663459778
6.450166034,-1.1957687038,0.1021017612,-2.0915828043,0.6452945848,0.3024977446,45.3746604919
6.475200829,-1.1250828691,0.2827433388,-1.666670126,0.5665502377,0.4343708456,65.1556243896
6.500202029,-1.052433539,0.2905973205,-1.3311118287,0.4474110631,0.4700798392,70.5119781494
6.525219375,-0.8933904109,0.6361725124,-1.1098351,0.2950356382,0.8433560133,126.50340271
6.550306463,-0.7461282552,0.5890486225,-1.006674892,0.137546944,1.0,150.0
6.575226203,-0.4574944302,1.0,-1.0411894598,-0.0460194236,1.0,150.0
6.600233028,-0.2611448893,0.7853981634,-1.1995729761,-0.2111780218,1.0,150.0
6.625192665,0.0333794219,1.0,-1.4476943686,-0.3308285233,0.7442331314,111.6349716187
6.65013402,0.2297289628,0.7853981634,-1.8074128633,-0.4796246597,0.3078810871,46.1821632385
6.675176523,0.5242532741,1.0,-2.2392284551,-0.5757541224,0.2620301247,39.3045196533
6.700243193,0.7206028149,0.7853981634,-2.7255003649,-0.6483625463,0.1935497224,29.032459259
6.725191528,1.0151271262,1.0,3.0610586622,-0.6621683734,-0.1048021168,-15.7203178406
6.750226166,1.211476667,0.7853981634,2.5552284974,-0.6744402197,-0.2049054652,-30.7358188629
6.775252106,1.5060009783,1.0,2.0981022226,-0.6095016997,-0.1568002552,-23.5200386047
6.800231535,1.7023505192,0.7853981634,1.6804759531,-0.556835026,-0.1097905785,-16.468585968
6.825172317,1.951714436,0.9974556675,1.3717623196,-0.4116181781,0.0090189446,1.3528417349
6.850173674,2.1107575641,0.6361725124,1.1462671437,-0.3006602344,-0.1339197606,-20.0879650116
6.875115862,2.1794799034,0.2748893572,1.0749370371,-0.0951068088,-0.2947871685,-44.2180747986
6.9002317,2.167698931,-0.0471238898,1.144733163,0.0930615011,-0.5696493387,-85.4474029541
