timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd
0.75013,0.2883,-4.4504,-0.7209,0.0649,-1.0
0.77511,0.2484,-5.0106,-0.7266,-0.0235,-1.0
0.80008,0.2087,-4.9919,-0.7467,-0.0844,-1.0
0.82509,0.1689,-5.0054,-0.7817,-0.1468,-1.0
0.85009,0.1292,-4.9879,-0.8275,-0.1917,-1.0
0.87509,0.0894,-5.0075,-0.8802,-0.2209,-0.8489
0.90017,0.0495,-4.9902,-0.942,-0.2587,-0.5185
0.92509,0.0097,-5.0226,0.9932,-0.2715,0.0043
0.95009,-0.0298,-4.9681,0.9277,-0.2741,0.3583
0.9751,-0.0587,-3.6317,0.8645,-0.2649,0.5295
1.00011,-0.072,-1.6679,0.8055,-0.247,0.5049
1.02509,-0.07,0.2555,0.7584,-0.1974,0.513
1.05009,-0.053,2.1395,0.7301,-0.1186,0.4926
1.0751,-0.0209,4.0235,0.7249,-0.022,0.5163
1.1001,0.0189,5.0078,0.7363,0.0481,0.5619
1.12513,0.0586,4.9822,0.7261,-0.043,0.5373
1.15009,0.0984,5.014,0.7292,0.0133,0.5394
1.17508,0.1381,4.9887,0.7551,0.1084,0.5075
1.20017,0.178,4.9889,0.8043,0.2061,0.4145
1.2251,0.2178,5.0209,0.8761,0.3007,0.2593
1.25009,0.2575,4.9894,0.9674,0.3825,0.1267
1.27509,0.2973,5.0078,-0.9338,0.4137,0.0278
1.3001,0.3372,5.0054,-0.8519,0.3431,-0.238
1.32518,0.3698,4.0896,-0.7875,0.27,-0.6512
1.35016,0.383,1.6505,-0.7322,0.2316,-0.887
1.37508,0.3698,-1.6546,-0.6898,0.1774,-1.0
1.40009,0.3302,-4.9861,-0.6667,0.0966,-1.0
1.42521,0.2903,-4.9827,-0.6638,0.0123,-1.0
1.45015,0.2503,-5.0383,-0.6794,-0.0654,-1.0
1.47509,0.2106,-4.9996,-0.7141,-0.1452,-1.0
1.50021,0.1709,-4.9635,-0.765,-0.2132,-1.0
1.5251,0.1309,-5.049,-0.833,-0.2848,-0.9988
1.55017,0.0914,-4.9535,-0.918,-0.3559,-0.7279
1.57511,0.0514,-5.0392,0.9906,-0.383,-0.1936
1.6001,0.0117,-4.99,0.9016,-0.3728,0.3323
1.62508,-0.0181,-3.7523,0.8203,-0.3405,0.5034
1.65014,-0.033,-1.861,0.7518,-0.2869,0.5053
1.67509,-0.0327,0.0393,0.6981,-0.225,0.5267
1.70009,-0.0167,2.003,0.6677,-0.1273,0.5364
1.72509,0.0152,4.0049,0.6648,-0.0123,0.6018
1.75009,0.055,5.0068,0.6658,0.0041,0.6512
1.77509,0.0947,4.9878,0.6658,0.0,0.6408
1.80009,0.1345,5.0073,0.6912,0.1064,0.6476
1.82514,0.1744,4.9968,0.7401,0.205,0.5923
1.85009,0.2142,5.0174,0.8151,0.314,0.4441
1.8751,0.2539,4.9851,0.9153,0.4198,0.2642
1.90015,0.2938,4.9964,-0.9691,0.4842,0.1617
1.92508,0.3336,5.0203,-0.8586,0.4628,0.0462
1.95025,0.3733,4.9555,-0.7766,0.3436,-0.2456
1.97509,0.4058,4.1101,-0.7102,0.2782,-0.598
2.00011,0.4205,1.8437,-0.6588,0.2153,-0.8673
2.0251,0.4092,-1.4145,-0.6272,0.1324,-1.0
2.05015,0.3694,-4.9971,-0.6195,0.0322,-1.0
2.07509,0.3295,-5.0193,-0.6355,-0.067,-1.0
2.10008,0.2898,-4.9881,-0.6722,-0.1539,-1.0
2.1252,0.2502,-4.964,-0.7286,-0.2362,-1.0
2.15015,0.2102,-5.0357,-0.8015,-0.3053,-1.0
2.17508,0.1705,-5.0014,-0.8894,-0.3682,-0.9006
2.2001,0.1308,-4.9837,-0.9885,-0.4152,-0.4797
2.22514,0.0909,-4.9991,0.9127,-0.4137,0.1106
2.25016,0.0544,-4.5919,0.8213,-0.383,0.4
2.2751,0.0298,-3.0892,0.7444,-0.3221,0.458
2.3001,0.0189,-1.3748,0.6849,-0.249,0.471
2.32511,0.022,0.3925,0.6484,-0.1529,0.5162
2.3501,0.0406,2.3368,0.6362,-0.0511,0.5797
2.37509,0.0766,4.519,0.64,0.0159,0.6613
2.40009,0.1163,4.9868,0.6481,0.0337,0.6756
2.42509,0.1561,5.007,0.6808,0.137,0.6766
2.45016,0.1959,4.992,0.7386,0.2424,0.6088
2.47508,0.2358,5.0226,0.821,0.3451,0.4436
2.50026,0.2755,4.9524,0.9241,0.4316,0.2536
2.52514,0.3155,5.0515,-0.9689,0.4484,0.1157
2.55018,0.3552,4.9795,-0.8733,0.4004,-0.0968
2.57509,0.392,4.6502,-0.7855,0.3676,-0.369
2.60016,0.4178,3.2307,-0.7113,0.3109,-0.7222
2.62509,0.4222,0.5513,-0.6528,0.2449,-0.9382
2.65009,0.3986,-2.9652,-0.6146,0.16,-1.0
2.67517,0.3589,-4.9713,-0.6025,0.0506,-1.0
2.70008,0.3189,-5.0444,-0.6144,-0.0496,-1.0
2.72509,0.2794,-4.9647,-0.6483,-0.1421,-1.0
2.75015,0.2395,-4.9955,-0.7041,-0.2337,-1.0
2.77509,0.1997,-5.0195,-0.7794,-0.3155,-1.0
2.8001,0.16,-4.9847,-0.8745,-0.3983,-0.9244
2.82509,0.1202,-5.0098,-0.9819,-0.45,-0.4991
2.85009,0.0803,-5.0072,0.9095,-0.4546,0.114
2.87508,0.0439,-4.576,0.8119,-0.4091,0.4177
2.90008,0.02,-3.0037,0.7286,-0.3487,0.4624
2.9252,0.0098,-1.2707,0.6658,-0.2633,0.4769
2.95019,0.0141,0.5303,0.6265,-0.1646,0.5352
2.97508,0.0342,2.5435,0.6116,-0.0624,0.6107
3.0001,0.0723,4.7883,0.6205,0.0373,0.7193
3.0251,0.1122,5.0054,0.6321,0.0486,0.715
3.05015,0.152,4.9974,0.6654,0.1396,0.7058
3.0751,0.1919,5.0166,0.7256,0.2521,0.648
3.10009,0.2316,4.9898,0.8118,0.361,0.4827
3.12518,0.2712,4.9692,0.9226,0.4643,0.2875
3.15015,0.3113,5.0335,-0.9547,0.5139,0.1801
3.17509,0.3509,4.9994,-0.843,0.4679,0.0428
3.20009,0.3906,4.9862,-0.7543,0.3717,-0.1826
3.22509,0.425,4.3197,-0.6816,0.3042,-0.4344
3.25019,0.4464,2.6793,-0.6288,0.2214,-0.7124
3.27509,0.4464,0.0,-0.5974,0.1314,-0.9376
3.30009,0.4188,-3.476,-0.5898,0.0317,-1.0
3.32529,0.3789,-4.9656,-0.6099,-0.0839,-1.0
3.35018,0.3387,-5.069,-0.6531,-0.181,-1.0
3.37509,0.2992,-4.9863,-0.7168,-0.2669,-1.0
3.40009,0.2595,-4.9873,-0.7982,-0.3411,-1.0
3.42508,0.2197,-5.0074,-0.8938,-0.4004,-0.9431
3.45009,0.18,-4.987,-0.9985,-0.4387,-0.5212
3.47509,0.1402,-5.0068,0.8973,-0.4362,0.0611
3.50008,0.1022,-4.7716,0.803,-0.3953,0.3431
3.52508,0.0745,-3.4758,0.7258,-0.3232,0.3935
3.55009,0.0584,-2.0219,0.6663,-0.2495,0.4131
3.57511,0.0548,-0.4512,0.6295,-0.1539,0.4765
3.60009,0.0655,1.3362,0.6194,-0.0424,0.5492
3.62512,0.0923,3.3733,0.6233,0.0164,0.6247
3.65008,0.1322,5.0142,0.6411,0.0747,0.7056
3.67509,0.1719,4.9852,0.6847,0.1825,0.6899
3.70009,0.2117,5.0074,0.7513,0.2792,0.595
3.72509,0.2516,5.0079,0.8364,0.3564,0.4022
3.75014,0.2913,4.9763,0.9347,0.4116,0.2105
3.77508,0.3312,5.0382,-0.962,0.4326,0.0868
3.8001,0.3709,4.9837,-0.8618,0.4198,-0.0802
3.82526,0.4083,4.6623,-0.7715,0.3784,-0.3364
3.85014,0.4358,3.4732,-0.6951,0.3201,-0.6761
3.87509,0.443,0.9051,-0.6364,0.2459,-0.9174
3.90008,0.423,-2.5138,-0.5988,0.1575,-1.0
3.92528,0.3831,-4.967,-0.5883,0.044,-1.0
3.95014,0.343,-5.0752,-0.603,-0.0619,-1.0
3.97509,0.3034,-4.9778,-0.6417,-0.1621,-1.0
4.00009,0.2637,-4.9861,-0.7026,-0.2552,-1.0
4.02516,0.2239,-4.9942,-0.7831,-0.337,-1.0
4.05019,0.1841,-5.0006,-0.8824,-0.4162,-0.9308
4.07509,0.1442,-5.0263,-0.9929,-0.4628,-0.4925
4.10009,0.1045,-4.9888,0.8964,-0.4638,0.1133
4.12509,0.0681,-4.5744,0.7964,-0.4188,0.3913
4.15016,0.0434,-3.0932,0.7129,-0.3497,0.43
4.17508,0.0316,-1.4971,0.6509,-0.2598,0.4474
4.20009,0.033,0.1766,0.6127,-0.16,0.5217
4.22509,0.05,2.1406,0.6005,1.0,0.5571
4.25009,0.0836,4.2208,0.6123,-1.0,1.0
4.27509,0.1234,5.0061,0.6315,0.0803,0.7554
4.30009,0.1633,5.0078,0.6735,0.1759,0.7135
4.32514,0.203,4.9774,0.7421,0.2874,0.6284
4.35009,0.243,5.0356,0.8347,0.3881,0.4377
4.37509,0.2827,4.9875,0.9449,0.4617,0.2459
4.40008,0.3223,4.9897,-0.9399,0.4822,0.133
4.42509,0.3622,5.0053,-0.8383,0.4259,-0.0586
4.45014,0.4002,4.7622,-0.7473,0.3809,-0.2655
4.47509,0.4303,3.7969,-0.6733,0.3099,-0.5683
4.50009,0.4436,1.6686,-0.6205,0.2214,-0.8288
4.52509,0.432,-1.4534,-0.5902,0.1268,-1.0
4.55009,0.3922,-5.0053,-0.5858,0.0184,-1.0
4.57508,0.3523,-5.0089,-0.6085,-0.0951,-1.0
4.60015,0.3127,-4.975,-0.6542,-0.1912,-1.0
4.62509,0.2727,-5.0385,-0.7203,-0.2771,-1.0
4.65013,0.233,-4.9777,-0.8044,-0.3523,-1.0
4.67508,0.1931,-5.0169,-0.9044,-0.4188,-0.8844
4.70009,0.1534,-4.9859,0.9882,-0.45,-0.4181
4.7251,0.1136,-5.0058,0.8837,-0.4377,0.1559
4.75018,0.0784,-4.4032,0.7896,-0.3942,0.3842
4.77509,0.0548,-2.9761,0.7119,-0.3252,0.4241
4.80009,0.0437,-1.3938,0.6544,-0.2408,0.4405
4.82512,0.0459,0.2746,0.6198,-0.1452,0.5179
4.85015,0.0636,2.2167,0.6118,-0.0332,0.6054
4.87513,0.0992,4.4801,0.6213,0.0399,0.6919
4.90007,0.1391,5.0177,0.64,0.0782,0.7082
4.92509,0.1787,4.9843,0.6832,0.181,0.6892
4.95018,0.2186,4.988,0.7522,0.2889,0.5949
4.97509,0.2584,5.0254,0.8434,0.382,0.3977
5.00009,0.2981,4.9883,0.9521,0.4556,0.2172
5.02515,0.338,4.994,-0.9351,0.4725,0.1119
5.05011,0.3778,5.0144,-0.8352,0.4183,-0.093
5.07508,0.4148,4.6588,-0.7479,0.3656,-0.3576
5.10009,0.4411,3.2983,-0.6761,0.3007,-0.6937
5.1251,0.4467,0.7065,-0.623,0.2224,-0.9217
5.15009,0.4248,-2.7499,-0.593,0.1258,-1.0
5.17508,0.3852,-4.9887,-0.59,0.0128,-1.0
5.20009,0.3453,-5.0054,-0.6117,-0.091,-1.0
5.22509,0.3055,-5.0071,-0.6564,-0.1871,-1.0
5.25009,0.2658,-4.9881,-0.7224,-0.2766,-1.0
5.27513,0.2259,-4.9978,-0.8081,-0.359,-1.0
5.30014,0.1861,-5.0056,-0.9087,-0.4213,-0.8655
5.32508,0.1462,-5.0182,0.9812,-0.4612,-0.3769
5.35008,0.1066,-4.9873,0.8751,-0.4443,0.1937
5.37509,0.0727,-4.2586,0.7789,-0.4029,0.3995
5.4001,0.0505,-2.7879,0.7014,-0.3247,0.4269
5.42509,0.0413,-1.159,0.6445,-0.2383,0.4473
5.45009,0.0452,0.4908,0.6121,-0.136,0.5326
5.47508,0.065,2.4941,0.6052,1.0,0.6295
5.50009,0.1037,4.8685,0.6195,-1.0,1.0
5.5251,0.1436,5.0053,0.6384,0.0793,0.7376
5.55023,0.1833,4.9604,0.6793,0.1713,0.6912
5.57509,0.2233,5.0561,0.7448,0.2741,0.6039
5.6001,0.263,4.9851,0.8369,0.3861,0.4152
5.62515,0.3027,4.9766,0.9535,0.4883,0.2402
5.65017,0.3427,5.022,-0.9205,0.5277,0.165
5.67508,0.3823,5.0051,-0.8027,0.4934,0.0695
5.70008,0.422,4.9878,-0.7147,0.3687,-0.1204
5.72511,0.4583,4.5502,-0.647,0.2838,-0.2506
5.75023,0.487,3.596,-0.603,0.1841,-0.4137
5.77509,0.5034,2.0727,-0.5857,0.0726,-0.6453
5.80009,0.5006,-0.3535,-0.5924,-0.0281,-0.9224
5.82515,0.4702,-3.8197,-0.6213,-0.1212,-1.0
5.85011,0.4303,-5.014,-0.6746,-0.2229,-1.0
5.8751,0.3906,-4.9908,-0.7466,-0.3017,-1.0
5.90008,0.3508,-5.0099,-0.8339,-0.3656,-1.0
5.92508,0.3111,-4.9867,-0.9272,-0.3912,-0.9637
5.95009,0.2712,-5.0055,0.9738,-0.4147,-0.541
5.97509,0.2314,-5.0073,0.8781,-0.4009,-0.0213
6.00009,0.1917,-4.9875,0.792,-0.3605,0.2354
6.02508,0.1589,-4.1242,0.7214,-0.2955,0.2797
6.05008,0.1345,-3.0628,0.6705,-0.2132,0.307
6.07509,0.1192,-1.9237,0.6411,-0.1232,0.3337
6.10009,0.1139,-0.6677,0.6364,-0.0199,0.4119
6.12508,0.1209,0.8836,0.6484,0.0506,0.4715
6.15009,0.142,2.6507,0.6783,0.1253,0.5232
6.17509,0.1786,4.5946,0.7246,0.1938,0.5636
6.2001,0.2184,5.0035,0.7866,0.2598,0.4756
6.2251,0.2583,5.0073,0.8636,0.3226,0.2899
6.25014,0.2981,4.9998,0.9528,0.3733,0.1305
6.27508,0.338,5.0173,-0.9558,0.383,-0.0123
6.30012,0.3772,4.9212,-0.8651,0.3799,-0.2084
6.32518,0.4105,4.1719,-0.783,0.3441,-0.5408
6.3502,0.4275,2.1386,-0.7129,0.2935,-0.8701
6.37508,0.4186,-1.1245,-0.6591,0.2255,-1.0
6.40008,0.3802,-4.8312,-0.6282,0.1294,-1.0
6.42509,0.3403,-5.0047,-0.6217,0.0271,-1.0
6.45011,0.3005,-5.0028,-0.6373,-0.0654,-1.0
6.47508,0.2606,-5.0124,-0.6733,-0.1508,-1.0
6.50009,0.2209,-4.9854,-0.7285,-0.2311,-1.0
6.52508,0.1811,-5.0086,-0.8031,-0.3124,-1.0
6.55012,0.1414,-4.9807,-0.8948,-0.384,-0.853
6.57509,0.1016,-5.0129,-0.9934,-0.4132,-0.4038
6.60009,0.0617,-5.0066,0.9097,-0.406,0.184
6.62509,0.0275,-4.3003,0.8176,-0.3855,0.4431
6.65015,0.0064,-2.6438,0.7334,-0.3528,0.4898
6.67509,0.0,-0.807,0.6733,-0.2516,0.4858
6.70009,0.008,1.0014,0.6326,-0.1708,0.5406
6.72509,0.0322,3.0435,0.6176,-0.0629,0.6122
6.75015,0.0719,4.9754,0.6337,0.0675,0.7342
6.77509,0.1119,5.0385,0.6505,0.0706,0.7025
6.8001,0.1516,4.9854,0.6785,0.1171,0.6713
6.82509,0.1913,4.9895,0.7302,0.2168,0.6137
6.85009,0.2311,5.0073,0.8046,0.3114,0.4668
6.87514,0.2709,4.9954,0.9028,0.4116,0.2747
6.9001,0.3108,5.0164,-0.9773,0.5021,0.1774
6.92509,0.3505,4.9888,-0.8584,0.498,0.0972
6.95009,0.3903,5.0073,-0.7544,0.4357,-0.0326
6.97508,0.4291,4.8706,-0.6755,0.3303,-0.1519
7.00011,0.4633,4.2948,-0.6226,0.2219,-0.2512
7.0251,0.4902,3.379,-0.5953,0.114,-0.4115
7.05014,0.5047,1.8233,-0.5928,0.0107,-0.6569
7.07508,0.4995,-0.6494,-0.6152,-0.0941,-0.9616
7.10008,0.4658,-4.2403,-0.6588,-0.1825,-1.0
7.12519,0.4261,-4.9667,-0.7251,-0.2777,-1.0
7.15014,0.3861,-5.0364,-0.8055,-0.337,-1.0
7.17508,0.3464,-4.9986,-0.894,-0.3707,-1.0
7.20008,0.3067,-4.9876,-0.9836,-0.3753,-0.7638
7.22509,0.2669,-5.0059,0.9286,-0.3676,-0.3105
7.25024,0.227,-4.9758,0.8458,-0.3467,0.1592
7.27512,0.1919,-4.4389,0.7744,-0.2991,0.2507
7.30019,0.1644,-3.4469,0.7177,-0.2378,0.3039
7.32508,0.1459,-2.3266,0.6794,-0.16,0.3174
7.35016,0.1369,-1.1355,0.6615,-0.0752,0.3738
7.37509,0.1391,0.2756,0.6565,-0.021,0.4405
7.40008,0.1544,1.9249,0.6731,0.0695,0.4778
7.42509,0.1837,3.6898,0.7094,0.1519,0.4974
7.45009,0.2236,5.007,0.7576,0.202,0.5038
7.47509,0.2634,5.0073,0.8214,0.2674,0.364
7.50009,0.3031,4.9869,0.9006,0.3319,0.1905
7.5251,0.343,5.0058,0.9865,0.3595,0.0455
7.55009,0.3828,5.0079,-0.9253,0.3697,-0.1199
7.57515,0.4189,4.5258,-0.8408,0.3538,-0.4242
7.60011,0.4425,2.9688,-0.7644,0.3201,-0.7929
7.62509,0.4425,0.0,-0.699,0.2741,-0.9922
7.65009,0.4128,-3.7315,-0.6519,0.1974,-1.0
7.67508,0.373,-5.0077,-0.6287,0.0972,-1.0
7.70008,0.3333,-4.9877,-0.6268,0.0077,-1.0
7.72529,0.2934,-4.9659,-0.6482,-0.0895,-1.0
7.75013,0.2533,-5.0781,-0.6891,-0.1713,-1.0
7.77509,0.2137,-4.9761,-0.7513,-0.2608,-1.0
7.80012,0.1741,-4.9819,-0.8342,-0.3472,-1.0
7.82517,0.1342,-4.997,-0.9309,-0.405,-0.7395
7.85009,0.0944,-5.0227,0.9686,-0.4208,-0.1876
7.87509,0.0547,-4.9874,0.874,-0.3963,0.3302
7.90008,0.0247,-3.7713,0.7875,-0.3625,0.4521
7.92509,0.0083,-2.0605,0.7147,-0.3048,0.4798
7.95016,0.0063,-0.2545,0.6599,-0.2296,0.4924
7.97509,0.0189,1.5952,0.63,-0.1253,0.5504
8.00009,0.0478,3.6325,0.6268,-0.0133,0.6264
8.02509,0.0875,4.9873,0.6434,0.0695,0.7153
8.05017,0.1273,4.9904,0.6582,0.0619,0.6787
8.07508,0.1672,5.0264,0.6908,0.1365,0.6575
8.10009,0.2069,4.9844,0.7496,0.2465,0.5779
8.12508,0.2467,5.0087,0.8318,0.3441,0.4046
8.1501,0.2864,4.9844,0.9386,0.4474,0.2358
8.17508,0.3262,5.0101,-0.9371,0.5205,0.1634
8.20022,0.3661,4.9795,-0.8197,0.4919,0.0779
8.22509,0.4061,5.0524,-0.7217,0.4106,-0.0509
8.25008,0.4441,4.7724,-0.6523,0.2904,-0.1504
8.27514,0.478,4.252,-0.6082,0.1851,-0.2059
8.3001,0.5056,3.4809,-0.59,0.0762,-0.3424
8.32509,0.523,2.1804,-0.5989,-0.0373,-0.5899
8.35009,0.5228,-0.0196,-0.6306,-0.1329,-0.8995
8.37509,0.4958,-3.3959,-0.6825,-0.2173,-1.0
8.40009,0.4561,-4.9873,-0.7533,-0.2966,-1.0
8.42513,0.4163,-5.0005,-0.8364,-0.3482,-1.0
8.45014,0.3764,-5.0033,-0.9216,-0.3569,-1.0
8.47508,0.3366,-5.0193,0.993,-0.3574,-0.7044
8.50009,0.2969,-4.986,0.9106,-0.3451,-0.2732
8.52515,0.257,-4.9949,0.8335,-0.3232,0.1325
8.55013,0.2211,-4.5191,0.7665,-0.2807,0.2019
8.57509,0.1914,-3.7375,0.7147,-0.2168,0.2546
8.60009,0.1692,-2.788,0.6809,-0.1416,0.2691
8.62515,0.155,-1.7821,0.6671,-0.0578,0.3062
8.65015,0.15,-0.6284,0.6718,0.0194,0.366
8.67508,0.1559,0.7482,0.6984,0.1115,0.3729
8.70008,0.1728,2.1206,0.7435,0.1892,0.3263
8.72509,0.1995,3.3566,0.7981,0.2286,0.2521
8.75052,0.2338,4.2267,0.8677,0.2915,0.1496
8.77508,0.2733,5.0571,0.9369,0.2899,0.0638
8.80009,0.3123,4.9073,-0.9868,0.3196,-0.0728
8.82513,0.35,4.7246,-0.9115,0.3155,-0.2871
8.85012,0.3791,3.6537,-0.8405,0.2976,-0.6623
8.87509,0.3883,1.1594,-0.7749,0.2746,-0.8465
8.90008,0.3723,-2.0043,-0.7222,0.2209,-1.0
8.92509,0.3327,-4.9845,-0.6888,0.1396,-1.0
8.95015,0.2928,-4.9941,-0.6726,0.068,-1.0
8.97681,0.253,-4.6959,-0.6753,-0.0112,-1.0
9.00009,0.2105,-5.7348,-0.6934,-0.0757,-1.0
9.02509,0.1734,-4.6544,-0.7312,-0.1585,-1.0
9.0501,0.1338,-4.9851,-0.7896,-0.2444,-1.0
9.07511,0.0939,-5.0046,-0.8635,-0.3099,-0.8831
9.10009,0.0541,-5.0107,-0.9479,-0.3533,-0.5322
9.12509,0.0144,-4.988,0.9652,-0.3641,0.0723
9.15009,-0.0233,-4.7323,0.8809,-0.3533,0.4321
9.17509,-0.0481,-3.1217,0.8011,-0.3339,0.5454
9.2001,-0.0566,-1.0598,0.7306,-0.2955,0.5115
9.22509,-0.0497,0.8642,0.6757,-0.2301,0.5402
9.25014,-0.0269,2.8612,0.6429,-0.137,0.5732
9.27509,0.0131,5.0365,0.635,-0.0332,0.69
9.30009,0.0528,4.9879,0.6562,0.089,0.7227
9.3251,0.0925,4.9854,0.7024,0.1933,0.6969
9.35024,0.1323,4.9779,0.7466,0.1851,0.5901
9.37508,0.1723,5.0592,0.7991,0.2199,0.4579
9.40008,0.2119,4.9689,0.8679,0.2884,0.2784
9.4251,0.2517,5.0014,0.9537,0.3595,0.1356
9.45013,0.2916,5.0006,-0.9493,0.406,0.0413
9.47509,0.3314,5.0162,-0.8539,0.3999,-0.1087
9.50009,0.3678,4.575,-0.7716,0.3446,-0.4016
9.52517,0.3923,3.072,-0.703,0.2874,-0.7383
9.55015,0.3948,0.3144,-0.6545,0.203,-0.9354
9.57508,0.3695,-3.19,-0.6279,0.1115,-1.0
9.60008,0.3298,-4.9879,-0.6256,0.0097,-1.0
9.62509,0.29,-5.0051,-0.6443,-0.0782,-1.0
9.65022,0.2502,-4.9808,-0.6843,-0.1677,-1.0
9.67509,0.2102,-5.0533,-0.7405,-0.2352,-1.0
9.70009,0.1706,-4.9663,-0.8152,-0.3129,-1.0
9.72513,0.1308,-5.0001,-0.9058,-0.3794,-0.815
9.75013,0.0909,-5.0069,0.9974,-0.4055,-0.3342
9.77509,0.0512,-4.9958,0.9036,-0.3932,0.2368
9.80008,0.0186,-4.1044,0.8162,-0.3661,0.4576
9.82509,-0.0006,-2.4147,0.7373,-0.3303,0.4976
9.85008,-0.0048,-0.5302,0.6752,-0.2603,0.5002
9.87509,0.0059,1.3543,0.636,-0.1641,0.5444
9.90007,0.0328,3.38,0.6233,-0.0532,0.6139
9.92509,0.0727,5.004,0.6395,0.068,0.7262
9.95008,0.1125,5.0078,0.6625,0.0961,0.6982
9.97508,0.1522,4.9873,0.6914,0.1212,0.6534
10.00011,0.192,5.0019,0.7405,0.2056,0.586
10.02508,0.2319,5.0117,0.8116,0.2981,0.434
10.05009,0.2716,4.9865,0.9072,0.4004,0.2531
10.07508,0.3114,5.0077,-0.9769,0.4852,0.158
10.1001,0.3511,4.9843,-0.8601,0.4893,0.08
10.12515,0.3909,4.9964,-0.7584,0.4259,-0.0601
10.15014,0.4291,4.7926,-0.6794,0.3308,-0.201
10.17508,0.4611,4.0348,-0.6282,0.2148,-0.382
10.20009,0.4816,2.5717,-0.6005,0.1161,-0.6191
10.22517,0.4838,0.2739,-0.5966,0.0164,-0.8636
10.25015,0.46,-2.9878,-0.6157,-0.0803,-1.0
10.27509,0.4202,-5.0185,-0.6592,-0.182,-1.0
10.30009,0.3805,-4.9878,-0.7245,-0.2736,-1.0
10.32509,0.3408,-4.9867,-0.8066,-0.3441,-1.0
10.35016,0.3009,-4.9921,-0.8982,-0.3835,-1.0
10.37508,0.2611,-5.0236,-0.9935,-0.3993,-0.6628
10.40008,0.2214,-4.9875,0.913,-0.3917,-0.158
10.42509,0.1816,-5.0042,0.8265,-0.362,0.2479
10.45017,0.1492,-4.0521,0.7534,-0.3063,0.3112
10.47515,0.1261,-2.9083,0.6978,-0.2332,0.3422
10.50009,0.1131,-1.6338,0.6611,-0.1534,0.3709
10.52519,0.1114,-0.2151,0.649,-0.0506,0.4368
10.55009,0.1227,1.4193,0.6534,0.0184,0.4852
10.57508,0.1483,3.2211,0.6687,0.0639,0.5385
10.60009,0.188,4.9851,0.7062,0.157,0.6204
10.62509,0.2278,5.0082,0.7592,0.2219,0.5341
10.65013,0.2677,4.9976,0.8308,0.3001,0.363
10.67509,0.3075,5.0156,0.9163,0.3579,0.1813
10.70085,0.3472,4.8401,-0.9897,0.3937,0.0514
10.72509,0.3881,5.3059,-0.9014,0.3702,-0.1619
10.75009,0.4222,4.28,-0.8143,0.3646,-0.4775
10.77509,0.4431,2.6311,-0.7357,0.3293,-0.8096
10.80009,0.4397,-0.432,-0.6721,0.2664,-1.0
10.82509,0.4066,-4.1629,-0.6296,0.1779,-1.0
10.85008,0.3669,-4.988,-0.6122,0.0731,-1.0
10.87508,0.327,-5.0078,-0.6183,-0.0256,-1.0
10.90011,0.2873,-4.9806,-0.6467,-0.1191,-1.0
10.92516,0.2475,-4.9978,-0.6973,-0.2117,-1.0
10.95024,0.2075,-5.0114,-0.7677,-0.295,-1.0
10.97508,0.1677,-5.0378,-0.8557,-0.3687,-0.9816
11.00008,0.1281,-4.9672,-0.9569,-0.4239,-0.6231
11.02519,0.0883,-4.9862,0.9374,-0.4428,-0.0101
