timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd,acceleration_cmd_rad_s2
7.60014,0.0393,-3.9169,-1.2341,0.1718,0.0218,3.2695
7.62514,-0.108,-5.8907,-1.2007,0.0445,0.0349,5.23
7.65008,-0.2062,-3.9359,-1.2648,-0.0854,0.2949,44.2382
7.67509,-0.3534,-5.8892,-1.4239,-0.2122,0.3753,56.2986
7.70019,-0.4418,-3.5196,-1.6832,-0.3457,0.6097,91.4513
7.72517,-0.485,-1.7297,-2.0436,-0.4806,0.7561,113.4098
7.75018,-0.4653,0.785,-2.5169,-0.631,0.9315,139.7252
7.7751,-0.3495,4.6492,-3.0983,-0.7752,1.0,150.0
7.80025,-0.2513,3.9039,2.5525,-0.8432,1.0,150.0
7.82509,-0.1041,5.9266,1.9846,-0.7573,1.0,150.0
7.85014,-0.0059,3.9198,1.4834,-0.6683,1.0,150.0
7.87515,0.1414,5.887,1.0795,-0.5384,1.0,150.0
7.90008,0.2395,3.9388,0.775,-0.406,1.0,150.0
7.92508,0.3868,5.8895,0.5388,-0.315,1.0,150.0
7.95017,0.485,3.9139,0.3616,-0.2362,1.0,150.0
7.97513,0.6322,5.8999,0.2259,-0.181,1.0,150.0
8.00015,0.7304,3.9243,0.1162,-0.1462,1.0,150.0
8.02508,0.8777,5.9049,0.023,-0.1243,1.0,150.0
8.05017,0.9759,3.9142,-0.0679,-0.1212,1.0,150.0
8.0751,1.1231,5.9063,-0.1657,-0.1304,1.0,150.0
8.10015,1.2213,3.9197,-0.2777,-0.1493,1.0,150.0
8.12514,1.3686,5.8917,-0.4176,-0.1866,1.0,150.0
8.1501,1.4667,3.9332,-0.6009,-0.2444,1.0,150.0
8.1751,1.614,5.8898,-0.8433,-0.3232,1.0,150.0
8.20026,1.7122,3.9028,-1.1697,-0.4351,0.8772,131.5818
8.22516,1.8594,5.9137,-1.5823,-0.5502,0.8251,123.7585
8.25009,1.9576,3.9383,-2.0912,-0.6785,0.1694,25.4046
8.27508,2.1049,5.8917,-2.668,-0.769,-0.3139,-47.0897
8.30014,2.1814,3.0563,3.0131,-0.8028,-1.0,-150.0
8.32516,2.1225,-2.3544,2.5541,-0.6121,-1.0,-150.0
8.35009,2.0244,-3.9377,2.235,-0.4254,-1.0,-150.0
8.3751,1.8771,-5.8884,1.9907,-0.3257,-1.0,-150.0
8.40017,1.7789,-3.9167,1.8297,-0.2148,-1.0,-150.0
8.42518,1.6317,-5.8868,1.7599,-0.0931,-1.0,-150.0
8.4501,1.5335,-3.9399,1.7863,0.0353,-1.0,-150.0
8.47509,1.3862,-5.8929,1.9018,0.1539,-1.0,-150.0
8.5001,1.2881,-3.9249,2.1058,0.272,-1.0,-150.0
8.52509,1.1408,-5.8924,2.3796,0.3651,-1.0,-150.0
8.5501,1.0426,-3.9263,2.7082,0.4382,-1.0,-150.0
8.57511,0.8954,-5.888,3.0745,0.4883,-1.0,-150.0
8.60009,0.7972,-3.9297,-2.8409,0.4904,-1.0,-150.0
8.6251,0.6499,-5.8893,-2.4943,0.4622,-1.0,-150.0
8.65009,0.5517,-3.9273,-2.1963,0.3973,-0.7251,-108.7616
8.67512,0.4045,-5.8843,-1.9788,0.2899,-0.5446,-81.6878
8.70017,0.3063,-3.9198,-1.8404,0.1846,-0.2197,-32.9594
8.72514,0.159,-5.896,-1.789,0.0685,-0.0358,-5.3742
8.75008,0.0609,-3.9364,-1.8327,-0.0583,0.2476,37.1443
8.7751,-0.0864,-5.8872,-1.9623,-0.1728,0.3362,50.4245
8.80015,-0.1846,-3.9183,-2.176,-0.2848,0.5664,84.9633
8.82514,-0.2572,-2.9078,-2.4916,-0.4208,0.6492,97.3869
8.85009,-0.2572,0.0,-2.9084,-0.5558,0.7837,117.5559
8.87508,-0.1846,2.9068,2.8812,-0.6581,1.0,150.0
8.9001,-0.0864,3.9243,2.3497,-0.7087,1.0,150.0
8.92515,0.0609,5.8778,1.8619,-0.6504,1.0,150.0
8.95009,0.159,3.9371,1.4596,-0.5364,1.0,150.0
8.97515,0.3063,5.8747,1.1562,-0.4045,1.0,150.0
9.0001,0.4045,3.9352,0.9495,-0.2756,1.0,150.0
9.02518,0.5517,5.8719,0.8303,-0.159,1.0,150.0
9.05015,0.6499,3.9318,0.7892,-0.0547,1.0,150.0
9.07509,0.7972,5.9042,0.8257,0.0486,1.0,150.0
9.10013,0.8954,3.9205,0.9392,0.1514,1.0,150.0
9.12509,1.0426,5.9015,1.1397,0.2674,1.0,150.0
9.1501,1.1408,3.9255,1.4285,0.385,0.6344,95.1627
9.17522,1.2881,5.8615,1.8166,0.5175,0.042,6.3037
9.20021,1.3862,3.9282,2.2898,0.631,-0.6324,-94.8567
9.22524,1.5335,5.8831,2.8225,0.7102,-0.328,-49.1993
9.25008,1.5747,1.6603,-2.8697,0.788,-0.5801,-87.0078
9.27509,1.5845,0.3926,-2.2319,0.8503,-0.6547,-98.2102
9.30015,1.5453,-1.5665,-1.6502,0.7757,-0.9167,-137.4995
9.32508,1.4137,-5.2778,-1.1551,0.6601,-1.0,-150.0
9.35014,1.3155,-3.9179,-0.7639,0.5216,-1.0,-150.0
9.3751,1.1683,-5.9002,-0.446,0.4239,-1.0,-150.0
9.40021,1.0701,-3.9086,-0.1676,0.3712,-1.0,-150.0
9.42515,0.9228,-5.9052,0.0828,0.3339,-1.0,-150.0
9.45008,0.8247,-3.9377,0.3432,0.3472,-1.0,-150.0
9.47508,0.6774,-5.8917,0.6447,0.4019,-1.0,-150.0
9.50011,0.5792,-3.9229,1.0067,0.4827,-1.0,-150.0
9.52516,0.432,-5.8771,1.4534,0.5957,-1.0,-150.0
9.55015,0.3338,-3.9287,1.9988,0.7271,-0.8421,-126.3098
